order_id,customer_id,order_date,age,membership_tier,province,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_rate_60d,hist_order_count_180d,hist_return_rate_180d,hist_order_count_365d,hist_return_rate_365d,is_cod,is_high_discount,low_rating_alert,discount_amount_ratio,amount_per_item,log_total_amount,category_payment,category_channel,province_payment,category_return_rate_pti,product_return_rate_pti,courier_return_rate_pti,price_band,discount_band,rating_band,is_high_value_order,is_fragile_cod,is_remote_cod,logistics_risk,province_category_return_rate_pti,brand_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,courier_type_return_rate_pti,is_returned
ORD04906,C0351,2026-04-29 08:00:00,62,Bronze,Phuket,Fashion,SilkTouch,1,3.5,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Credit_Card,1,2500.0,0.05,125.0,2375.0,2,0,8,112,9,0.0,41.7,4,2,0,9,0,0.0,-1,0,0,0.0,0.0,0,0.0,4,0.0,6,0.0,0,0,1,0.05,2375.0,7.773173680482536,Fashion_Credit_Card,Fashion_Mobile_App,Phuket_Credit_Card,0.2934443288241415,0.40611353711790393,0.2922705314009662,price_q4,<=5%,<=3.8,1,0,0,0.02,0.26515151515151514,0.40611353711790393,0.2964352720450281,0.28583333333333333,0.2922705314009662,0
ORD04907,C0353,2026-04-29 11:00:00,40,Silver,Nonthaburi,Supplement,MuscleFuel,0,4.0,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Credit_Card,1,1800.0,0.1,180.0,1620.0,1,1,11,72,10,0.5,46.13333333333333,4,2,0,10,5,0.5,61,0,0,0.0,0.0,0,0.0,4,1.0,8,0.625,0,0,0,0.1,1620.0,7.390798521735676,Supplement_Credit_Card,Supplement_Mobile_App,Nonthaburi_Credit_Card,0.2981243830207305,0.3092369477911647,0.292094146047073,price_q3,5-10%,3.8-4.2,0,0,0,0.0,0.32727272727272727,0.3092369477911647,0.29625,0.28559533721898417,0.292094146047073,1
ORD04908,C0008,2026-04-29 13:00:00,58,Silver,Remote_Area,Cosmetics,SunSafe,0,4.5,Standard,3.0,0.02,No Promotion,0.0,TV_Show,COD,2,650.0,0.1,130.0,1170.0,3,0,13,103,9,0.0,53.6,4,2,0,9,0,0.0,-1,0,0,0.0,0.0,0,0.0,4,0.0,7,0.0,1,0,0,0.1,585.0,7.065613363597717,Cosmetics_COD,Cosmetics_TV_Show,Remote_Area_COD,0.2512363996043521,0.2589641434262948,0.2925211097708082,price_q2,5-10%,4.2-4.6,0,0,1,0.0,0.21656050955414013,0.2589641434262948,0.28872814948764314,0.29599345870809485,0.2925211097708082,0
ORD04909,C0299,2026-04-29 14:00:00,29,Silver,Phuket,Electronics,SoundMax,1,4.0,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,Credit_Card,2,1200.0,0.1,240.0,2160.0,1,0,14,266,7,0.0,22.466666666666665,4,2,0,7,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,3,0.0,0,0,0,0.1,1080.0,7.6783263565068856,Electronics_Credit_Card,Electronics_Mobile_App,Phuket_Credit_Card,0.3106694560669456,0.26406926406926406,0.2926980198019802,price_q4,5-10%,3.8-4.2,1,0,0,0.05,0.27611940298507465,0.26406926406926406,0.2966895690193629,0.28618968386023297,0.2926980198019802,1
ORD04910,C0218,2026-04-29 21:00:00,59,Bronze,Phuket,Cosmetics,GlowUp,1,4.9,Eco,5.0,0.05,No Promotion,0.0,TikTok,Credit_Card,1,450.0,0.05,22.5,427.5,2,0,21,21,6,0.33,70.53333333333333,4,2,0,6,2,0.3333333333333333,253,1,0,0.0,4180.0,1,0.0,2,0.0,4,0.25,0,0,0,0.05,427.5,6.060290738037835,Cosmetics_Credit_Card,Cosmetics_TikTok,Phuket_Credit_Card,0.2509881422924901,0.26136363636363635,0.29313543599257885,price_q1,<=5%,>4.6,0,0,0,0.05,0.2066115702479339,0.26136363636363635,0.29712858926342073,0.28662420382165604,0.29313543599257885,0
ORD04911,C0244,2026-04-30 01:00:00,66,Bronze,Chiang Mai,Cosmetics,GlowUp,1,4.9,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,COD,1,450.0,0.05,22.5,427.5,3,0,1,106,7,0.14,82.5,4,3,0,7,1,0.14285714285714285,94,0,0,0.0,0.0,0,0.0,3,0.3333333333333333,6,0.16666666666666666,1,0,0,0.05,427.5,6.060290738037835,Cosmetics_COD,Cosmetics_Mobile_App,Chiang Mai_COD,0.25074037512339586,0.26037735849056604,0.29295426452410384,price_q1,<=5%,>4.6,0,1,0,0.05,0.28448275862068967,0.26037735849056604,0.2885542168674699,0.286783042394015,0.29295426452410384,0
ORD04912,C0405,2026-04-30 03:00:00,37,Silver,Remote_Area,Fashion,DenimCo,0,4.2,Standard,3.0,0.02,No Promotion,0.0,Shopee,COD,1,890.0,0.1,89.0,801.0,1,0,3,36,7,0.14,40.36666666666667,4,3,0,7,1,0.14285714285714285,294,0,0,0.0,0.0,1,0.0,1,0.0,6,0.16666666666666666,1,0,0,0.1,801.0,6.687108607866515,Fashion_COD,Fashion_Shopee,Remote_Area_COD,0.29313929313929316,0.26037735849056604,0.2923447860156721,price_q2,5-10%,3.8-4.2,0,0,1,0.0,0.27450980392156865,0.26037735849056604,0.28838049367850693,0.2895595432300163,0.2923447860156721,0
ORD04913,C0410,2026-04-30 05:00:00,62,Bronze,Phuket,Fashion,SilkTouch,1,3.5,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Bank_Transfer,1,2500.0,0.05,125.0,2375.0,3,1,5,43,12,0.0,35.2,4,3,0,12,0,0.0,-1,0,0,0.0,0.0,1,0.0,5,0.0,10,0.0,0,0,1,0.05,2375.0,7.773173680482536,Fashion_Bank_Transfer,Fashion_TV_Show,Phuket_Bank_Transfer,0.29283489096573206,0.4043478260869565,0.29277331686226066,price_q4,<=5%,<=3.8,1,0,0,0.05,0.2631578947368421,0.4043478260869565,0.2835458409228901,0.2957516339869281,0.29277331686226066,0
ORD04914,C0231,2026-04-30 08:00:00,51,Gold,Bangkok,Electronics,BoomBox,1,3.8,Standard,3.0,0.02,No Promotion,0.0,Shopee,Bank_Transfer,2,990.0,0.15,297.0,1683.0,1,0,8,25,14,0.5,58.833333333333336,4,3,0,18,9,0.5,15,1,1,1.0,1020.0,1,1.0,5,0.2,12,0.5833333333333334,0,0,1,0.15,841.5,7.428927194802272,Electronics_Bank_Transfer,Electronics_Shopee,Bangkok_Bank_Transfer,0.3113897596656217,0.4016393442622951,0.2921686746987952,price_q3,10-15%,<=3.8,1,0,0,0.02,0.25,0.4016393442622951,0.283373786407767,0.2893235533822331,0.2921686746987952,1
ORD04915,C0049,2026-04-30 08:00:00,35,Bronze,Remote_Area,Home_Appliance,BlendIt,1,3.9,Eco,5.0,0.05,No Promotion,0.0,TV_Show,COD,2,1100.0,0.05,110.0,2090.0,3,1,8,57,8,0.5,59.733333333333334,4,3,0,8,4,0.5,43,0,0,0.0,0.0,1,1.0,3,0.6666666666666666,6,0.5,1,0,1,0.05,1045.0,7.645397699428633,Home_Appliance_COD,Home_Appliance_TV_Show,Remote_Area_COD,0.29564315352697096,0.39316239316239315,0.29259259259259257,price_q4,<=5%,3.8-4.2,1,1,1,0.05,0.3157894736842105,0.39316239316239315,0.2882069795427196,0.29551020408163264,0.29259259259259257,1
ORD04916,C0465,2026-04-30 08:00:00,26,Bronze,Nonthaburi,Electronics,SoundMax,1,4.0,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,Credit_Card,2,1200.0,0.05,120.0,2280.0,3,0,8,12,10,0.3,17.3,4,3,0,10,3,0.3,16,2,1,0.5,3220.5,3,0.3333333333333333,6,0.3333333333333333,9,0.3333333333333333,0,0,0,0.05,1140.0,7.732369222284388,Electronics_Credit_Card,Electronics_Mobile_App,Nonthaburi_Credit_Card,0.31210855949895616,0.2672413793103448,0.29302899444787167,price_q4,<=5%,3.8-4.2,1,0,0,0.05,0.3113207547169811,0.2672413793103448,0.29694323144104806,0.2865448504983389,0.29302899444787167,0
ORD04917,C0262,2026-04-30 08:00:00,19,Bronze,Chiang Mai,Cosmetics,SkinLab,1,4.2,Eco,5.0,0.05,No Promotion,0.0,Shopee,COD,2,1200.0,0.05,120.0,2280.0,1,0,8,44,12,0.0,23.233333333333334,4,3,0,12,0,0.0,-1,0,0,0.0,0.0,1,0.0,2,0.0,5,0.0,1,0,0,0.05,1140.0,7.732369222284388,Cosmetics_COD,Cosmetics_Shopee,Chiang Mai_COD,0.2504930966469428,0.25,0.2928483353884094,price_q4,<=5%,3.8-4.2,1,1,0,0.05,0.28205128205128205,0.25,0.28863499699338546,0.2899022801302932,0.2928483353884094,0
ORD04918,C0151,2026-04-30 10:00:00,47,Gold,Songkhla,Cosmetics,AromaX,1,4.8,Express,1.5,0.01,No Promotion,0.0,Mobile_App,Credit_Card,2,2800.0,0.15,562.5,4760.0,2,0,10,48,7,0.57,77.33333333333333,4,3,0,7,4,0.5714285714285714,39,0,0,0.0,0.0,2,0.5,3,0.3333333333333333,5,0.6,0,0,0,0.10044642857142858,2380.0,8.46821300919452,Cosmetics_Credit_Card,Cosmetics_Mobile_App,Songkhla_Credit_Card,0.25024630541871923,0.234375,0.2835272504592774,price_q5,10-15%,>4.6,1,0,0,0.01,0.3076923076923077,0.234375,0.2967581047381546,0.2863070539419087,0.2835272504592774,0
ORD04919,C0256,2026-04-30 14:00:00,31,Silver,Remote_Area,Electronics,SoundMax,1,4.0,Express,1.5,0.01,No Promotion,0.0,Mobile_App,COD,2,1200.0,0.1,240.0,2160.0,3,0,14,129,6,0.0,82.36666666666666,4,3,0,6,0,0.0,-1,0,0,0.0,0.0,0,0.0,2,0.0,5,0.0,1,0,0,0.1,1080.0,7.6783263565068856,Electronics_COD,Electronics_Mobile_App,Remote_Area_COD,0.31178310740354537,0.26609442060085836,0.2833537331701346,price_q4,5-10%,3.8-4.2,1,1,1,0.01,0.25142857142857145,0.26609442060085836,0.28846153846153844,0.2860696517412935,0.2833537331701346,0
ORD04920,C0138,2026-04-30 20:00:00,62,Bronze,Chiang Mai,Fashion,SilkTouch,1,3.5,Eco,5.0,0.05,No Promotion,0.0,Shopee,Credit_Card,1,2500.0,0.05,125.0,2375.0,3,0,20,102,13,0.38,78.73333333333333,4,3,0,13,5,0.38461538461538464,111,0,0,0.0,0.0,0,0.0,3,0.6666666666666666,8,0.375,0,0,1,0.05,2375.0,7.773173680482536,Fashion_Credit_Card,Fashion_Shopee,Chiang Mai_Credit_Card,0.2925311203319502,0.4025974025974026,0.292667898952557,price_q4,<=5%,<=3.8,1,0,0,0.05,0.2761904761904762,0.4025974025974026,0.29657320872274145,0.28966639544344996,0.292667898952557,0
ORD04921,C0273,2026-04-30 21:00:00,48,Bronze,Khon Kaen,Cosmetics,SkinLab,1,4.2,Standard,3.0,0.02,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.05,60.0,1140.0,1,1,21,23,14,0.4,59.56666666666667,4,3,0,15,6,0.4,15,1,1,1.0,1881.0,3,0.6666666666666666,8,0.5,11,0.45454545454545453,0,0,0,0.05,1140.0,7.039660349862076,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Khon Kaen_Bank_Transfer,0.25,0.24896265560165975,0.2925948223961469,price_q2,<=5%,3.8-4.2,0,0,0,0.02,0.23529411764705882,0.24896265560165975,0.28380836870830806,0.29608482871125613,0.2925948223961469,0
ORD04922,C0482,2026-05-01 02:00:00,63,Bronze,Nonthaburi,Cosmetics,GlowUp,1,4.9,Express,1.5,0.01,No Promotion,0.0,TikTok,COD,2,450.0,0.05,45.0,855.0,2,1,2,85,11,0.64,42.266666666666666,5,4,0,11,7,0.6363636363636364,81,0,0,0.0,0.0,0,0.0,4,0.75,8,0.625,1,0,0,0.05,427.5,6.752270376141742,Cosmetics_COD,Cosmetics_TikTok,Nonthaburi_COD,0.2497541789577188,0.2593984962406015,0.28318042813455657,price_q2,<=5%,>4.6,0,1,0,0.01,0.22950819672131148,0.2593984962406015,0.2882882882882883,0.2863961813842482,0.28318042813455657,1
ORD04923,C0434,2026-05-01 03:00:00,41,Platinum,Phuket,Fashion,UniStyle,0,4.5,Eco,5.0,0.05,No Promotion,0.0,TikTok,Bank_Transfer,2,290.0,0.2,116.0,464.0,1,1,3,17,14,0.0,17.4,5,4,0,15,0,0.0,-1,1,0,0.0,232.0,1,0.0,6,0.0,12,0.0,0,0,0,0.2,232.0,6.142037405587356,Fashion_Bank_Transfer,Fashion_TikTok,Phuket_Bank_Transfer,0.2922279792746114,0.2236842105263158,0.29248768472906406,price_q1,15-25%,4.2-4.6,0,0,0,0.0,0.26119402985074625,0.2236842105263158,0.28363636363636363,0.28696343402225755,0.29248768472906406,0
ORD04924,C0020,2026-05-01 04:00:00,33,Gold,Chiang Mai,Home_Appliance,HomePro,1,4.1,Express,1.5,0.01,No Promotion,0.0,Mobile_App,Bank_Transfer,1,2200.0,0.15,330.0,1870.0,2,1,4,51,8,0.88,66.3,5,4,0,8,7,0.875,39,0,0,0.0,0.0,1,1.0,5,0.8,7,0.8571428571428571,0,0,0,0.15,1870.0,7.534228326274089,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Chiang Mai_Bank_Transfer,0.29637305699481864,0.24045801526717558,0.28361858190709044,price_q3,10-15%,3.8-4.2,1,0,0,0.01,0.20987654320987653,0.24045801526717558,0.28346456692913385,0.28583264291632143,0.28361858190709044,1
ORD04925,C0222,2026-05-01 08:00:00,18,Silver,Phuket,Cosmetics,AromaX,1,4.8,Express,1.5,0.01,No Promotion,0.0,Mobile_App,Bank_Transfer,1,2800.0,0.1,280.0,2520.0,3,0,8,29,8,0.0,61.233333333333334,5,4,0,8,0,0.0,-1,1,0,0.0,1080.0,1,0.0,2,0.0,4,0.0,0,0,0,0.1,2520.0,7.83241092718792,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Phuket_Bank_Transfer,0.2504911591355599,0.23346303501945526,0.2840562003665241,price_q4,5-10%,>4.6,1,0,0,0.01,0.20491803278688525,0.23346303501945526,0.2838983050847458,0.28642384105960267,0.2840562003665241,0
ORD04926,C0465,2026-05-01 16:00:00,26,Bronze,Nonthaburi,Home_Appliance,PureAir,1,4.6,Standard,3.0,0.02,No Promotion,0.0,TikTok,Bank_Transfer,1,3850.0,0.05,225.0,4275.0,2,0,16,1,11,0.27,17.333333333333332,5,4,0,11,3,0.2727272727272727,17,3,1,0.3333333333333333,5500.5,4,0.25,7,0.2857142857142857,10,0.3,0,0,0,0.05844155844155844,4275.0,8.360773272144936,Home_Appliance_Bank_Transfer,Home_Appliance_TikTok,Nonthaburi_Bank_Transfer,0.2971014492753623,0.31004366812227074,0.2924187725631769,price_q5,<=5%,4.2-4.6,1,0,0,0.02,0.29523809523809524,0.31004366812227074,0.2837265577737447,0.28673550436854645,0.2924187725631769,1
ORD04927,C0336,2026-05-02 00:00:00,51,Silver,Phuket,Supplement,VitaBoost,0,3.7,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,Credit_Card,2,890.0,0.1,178.0,1602.0,2,1,0,148,13,0.08,43.46666666666667,5,5,1,13,1,0.07692307692307693,299,0,0,0.0,0.0,0,0.0,1,0.0,11,0.09090909090909091,0,0,1,0.1,801.0,7.3796321526095525,Supplement_Credit_Card,Supplement_Mobile_App,Phuket_Credit_Card,0.2988165680473373,0.4032258064516129,0.2923076923076923,price_q3,5-10%,<=3.8,0,0,0,0.0,0.2482758620689655,0.4032258064516129,0.29638854296388545,0.28618693134822165,0.2923076923076923,0
ORD04928,C0073,2026-05-02 01:00:00,45,Bronze,Chiang Mai,Cosmetics,AromaX,1,4.8,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Bank_Transfer,1,2800.0,0.05,140.0,2660.0,1,1,1,94,14,0.36,41.06666666666667,5,5,1,14,5,0.35714285714285715,88,0,0,0.0,0.0,0,0.0,2,1.0,6,0.5,0,0,0,0.05,2660.0,7.886457270977689,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Chiang Mai_Bank_Transfer,0.25024533856722275,0.23255813953488372,0.2921279212792128,price_q4,<=5%,>4.6,1,0,0,0.05,0.2796610169491525,0.23255813953488372,0.2841596130592503,0.29584352078239606,0.2921279212792128,0
ORD04929,C0193,2026-05-02 03:00:00,31,Silver,Nonthaburi,Supplement,MuscleFuel,0,4.0,Eco,5.0,0.05,No Promotion,0.0,Shopee,COD,2,1800.0,0.1,360.0,3240.0,1,0,3,20,3,0.0,59.06666666666667,5,5,1,3,0,0.0,-1,1,0,0.0,261.0,1,0.0,2,0.0,2,0.0,1,0,0,0.1,1620.0,8.083637203141548,Supplement_COD,Supplement_Shopee,Nonthaburi_COD,0.29852216748768473,0.312,0.29194837123540257,price_q5,5-10%,3.8-4.2,1,0,0,0.0,0.3333333333333333,0.312,0.2887154861944778,0.2894308943089431,0.29194837123540257,1
ORD04930,C0310,2026-05-02 04:00:00,52,Silver,Remote_Area,Home_Appliance,HomePro,1,4.1,Express,1.5,0.01,No Promotion,0.0,TV_Show,COD,1,2200.0,0.1,220.0,1980.0,3,0,4,39,12,0.08,21.466666666666665,5,5,1,12,1,0.08333333333333333,197,0,0,0.0,0.0,1,0.0,4,0.0,10,0.1,1,0,0,0.1,1980.0,7.591357046698551,Home_Appliance_COD,Home_Appliance_TV_Show,Remote_Area_COD,0.29782833505687695,0.24334600760456274,0.2838827838827839,price_q4,5-10%,3.8-4.2,1,1,1,0.01,0.3202614379084967,0.24334600760456274,0.2891421715656869,0.2956026058631922,0.2838827838827839,0
ORD04931,C0055,2026-05-02 05:00:00,20,Gold,Chonburi,Supplement,GlowDrink,0,4.3,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,COD,2,1200.0,0.15,360.0,2040.0,2,0,5,241,5,0.4,82.53333333333333,5,5,1,5,2,0.4,236,0,0,0.0,0.0,0,0.0,0,0.0,4,0.25,1,0,0,0.15,1020.0,7.621195162809845,Supplement_COD,Supplement_Mobile_App,Chonburi_COD,0.2992125984251969,0.2593984962406015,0.2928442573662057,price_q4,10-15%,4.2-4.6,1,0,0,0.0,0.32142857142857145,0.2593984962406015,0.28896882494004794,0.2859504132231405,0.2928442573662057,0
ORD04932,C0068,2026-05-02 06:00:00,48,Silver,Songkhla,Home_Appliance,PureAir,1,4.6,Express,1.5,0.01,No Promotion,0.0,Mobile_App,COD,1,3850.0,0.1,450.0,4050.0,1,1,6,3,14,0.07,48.43333333333333,5,5,1,15,1,0.06666666666666667,241,3,0,0.0,7920.0,5,0.0,7,0.0,12,0.08333333333333333,1,0,0,0.11688311688311688,4050.0,8.30671904320269,Home_Appliance_COD,Home_Appliance_Mobile_App,Songkhla_COD,0.2975206611570248,0.3130434782608696,0.28370957901159244,price_q5,5-10%,4.2-4.6,1,1,1,0.01,0.296875,0.3130434782608696,0.28879568603954464,0.2857142857142857,0.28370957901159244,0
ORD04933,C0482,2026-05-02 08:00:00,63,Bronze,Nonthaburi,Home_Appliance,PureAir,1,4.6,Express,1.5,0.01,No Promotion,0.0,TikTok,Credit_Card,1,3850.0,0.05,225.0,4275.0,1,1,8,1,12,0.67,42.3,5,5,1,12,8,0.6666666666666666,-8,1,1,1.0,855.0,1,1.0,5,0.8,9,0.6666666666666666,0,0,0,0.05844155844155844,4275.0,8.360773272144936,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Nonthaburi_Credit_Card,0.29721362229102166,0.3116883116883117,0.28353658536585363,price_q5,<=5%,4.2-4.6,1,0,0,0.01,0.3018867924528302,0.3116883116883117,0.29620410703173616,0.2873015873015873,0.28353658536585363,0
ORD04934,C0167,2026-05-02 08:00:00,54,Silver,Chonburi,Home_Appliance,HomePro,1,4.1,Express,1.5,0.01,No Promotion,0.0,Shopee,Bank_Transfer,2,2200.0,0.1,440.0,3960.0,2,1,8,175,3,0.33,74.7,5,5,1,3,1,0.3333333333333333,393,0,0,0.0,0.0,0,0.0,1,0.0,1,0.0,0,0,0,0.1,1980.0,8.284251797621916,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Chonburi_Bank_Transfer,0.29690721649484536,0.24242424242424243,0.283363802559415,price_q5,5-10%,3.8-4.2,1,0,0,0.01,0.2734375,0.24242424242424243,0.283987915407855,0.29000812347684807,0.283363802559415,1
ORD04935,C0279,2026-05-02 08:00:00,63,Gold,Nonthaburi,Electronics,SoundMax,1,4.0,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1200.0,0.15,180.0,1020.0,1,0,8,39,11,0.27,60.7,5,5,1,11,3,0.2727272727272727,34,0,0,0.0,0.0,2,1.0,6,0.5,9,0.3333333333333333,0,0,0,0.15,1020.0,6.928537818164665,Electronics_Bank_Transfer,Electronics_Mobile_App,Nonthaburi_Bank_Transfer,0.31145833333333334,0.26495726495726496,0.29238329238329236,price_q2,10-15%,3.8-4.2,0,0,0,0.05,0.308411214953271,0.26495726495726496,0.28442028985507245,0.2854785478547855,0.29238329238329236,0
ORD04936,C0045,2026-05-02 10:00:00,68,Bronze,Khon Kaen,Fashion,RunFast,0,4.8,Eco,5.0,0.05,No Promotion,0.0,TikTok,Bank_Transfer,2,1990.0,0.05,199.0,3781.0,1,0,10,14,8,0.5,57.2,5,5,1,8,4,0.5,0,1,1,1.0,1881.0,1,1.0,3,1.0,5,0.8,0,0,0,0.05,1890.5,8.238008249218403,Fashion_Bank_Transfer,Fashion_TikTok,Khon Kaen_Bank_Transfer,0.2919254658385093,0.28870292887029286,0.2922038060159607,price_q5,<=5%,>4.6,1,0,0,0.0,0.3333333333333333,0.28870292887029286,0.28424864212432105,0.28707375099127674,0.2922038060159607,0
ORD04937,C0294,2026-05-02 11:00:00,24,Bronze,Songkhla,Electronics,ShieldCase,0,4.4,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Bank_Transfer,1,350.0,0.05,17.5,332.5,1,0,11,25,8,0.25,20.666666666666668,5,5,1,8,2,0.25,142,1,0,0.0,855.0,1,0.0,4,0.25,7,0.2857142857142857,0,0,0,0.05,332.5,5.809642865355678,Electronics_Bank_Transfer,Electronics_TV_Show,Songkhla_Bank_Transfer,0.31113423517169614,0.3055555555555556,0.2920245398773006,price_q1,<=5%,4.2-4.6,0,0,0,0.0,0.37719298245614036,0.3055555555555556,0.28407720144752713,0.29536208299430433,0.2920245398773006,0
ORD04938,C0391,2026-05-02 15:00:00,47,Silver,Khon Kaen,Home_Appliance,PureAir,1,4.6,Standard,3.0,0.02,No Promotion,0.0,TV_Show,Credit_Card,1,3850.0,0.1,450.0,4050.0,1,0,15,11,12,0.42,82.46666666666667,5,5,1,12,5,0.4166666666666667,85,1,0,0.0,1080.0,2,0.0,4,0.5,9,0.2222222222222222,0,0,0,0.11688311688311688,4050.0,8.30671904320269,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Khon Kaen_Credit_Card,0.2976313079299691,0.3103448275862069,0.2926682692307692,price_q5,5-10%,4.2-4.6,1,0,0,0.02,0.27692307692307694,0.3103448275862069,0.2960199004975124,0.2951219512195122,0.2926682692307692,0
ORD04939,C0497,2026-05-02 18:00:00,20,Silver,Songkhla,Supplement,GlowDrink,0,4.3,Express,1.5,0.01,No Promotion,0.0,TikTok,Credit_Card,1,1200.0,0.1,120.0,1080.0,1,1,18,36,11,0.45,67.66666666666667,5,5,1,11,5,0.45454545454545453,31,0,0,0.0,0.0,2,1.0,5,0.6,8,0.5,0,0,0,0.1,1080.0,6.985641817639208,Supplement_Credit_Card,Supplement_TikTok,Songkhla_Credit_Card,0.29891838741396265,0.25842696629213485,0.2838002436053593,price_q2,5-10%,4.2-4.6,0,0,0,0.0,0.3026315789473684,0.25842696629213485,0.2958359229334991,0.2868462757527734,0.2838002436053593,0
ORD04940,C0357,2026-05-02 20:00:00,32,Bronze,Nonthaburi,Electronics,ShieldCase,0,4.4,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,COD,1,350.0,0.05,17.5,332.5,3,0,20,75,8,0.25,59.36666666666667,5,5,1,8,2,0.25,97,0,0,0.0,0.0,0,0.0,3,0.6666666666666666,6,0.3333333333333333,1,0,0,0.05,332.5,5.809642865355678,Electronics_COD,Electronics_Mobile_App,Nonthaburi_COD,0.3108108108108108,0.30434782608695654,0.2918454935622318,price_q1,<=5%,4.2-4.6,0,0,0,0.0,0.3055555555555556,0.30434782608695654,0.288622754491018,0.2852431986809563,0.2918454935622318,0
ORD04941,C0452,2026-05-02 22:00:00,50,Bronze,Phuket,Home_Appliance,HomePro,1,4.1,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,COD,1,2200.0,0.05,110.0,2090.0,3,1,22,4,10,0.3,19.566666666666666,5,5,1,10,3,0.3,-3,2,1,0.5,5890.0,3,0.3333333333333333,7,0.14285714285714285,9,0.3333333333333333,1,0,0,0.05,2090.0,7.645397699428633,Home_Appliance_COD,Home_Appliance_Mobile_App,Phuket_COD,0.29732510288065844,0.24528301886792453,0.2924924924924925,price_q4,<=5%,3.8-4.2,1,1,1,0.02,0.35374149659863946,0.24528301886792453,0.28845002992220226,0.28500823723228996,0.2924924924924925,0
ORD04942,C0320,2026-05-03 05:00:00,19,Bronze,Chiang Mai,Electronics,TimeX,1,4.7,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Bank_Transfer,1,3500.0,0.05,175.0,3325.0,2,0,5,119,5,0.0,65.76666666666667,5,6,1,5,0,0.0,-1,0,0,0.0,0.0,0,0.0,1,0.0,4,0.0,0,0,0,0.05,3325.0,8.109525659752872,Electronics_Bank_Transfer,Electronics_TV_Show,Chiang Mai_Bank_Transfer,0.31048805815160957,0.2663755458515284,0.2916666666666667,price_q5,<=5%,>4.6,1,0,0,0.05,0.2696629213483146,0.2663755458515284,0.28390596745027125,0.29488220958570266,0.2916666666666667,1
ORD04943,C0166,2026-05-03 06:00:00,29,Silver,Chonburi,Electronics,TimeX,1,4.7,Express,1.5,0.01,No Promotion,0.0,TV_Show,Credit_Card,2,3500.0,0.1,562.5,5031.75,1,0,6,13,12,0.5,52.733333333333334,5,6,1,12,6,0.5,12,2,1,0.5,8082.0,2,0.5,3,0.3333333333333333,8,0.5,0,0,0,0.08035714285714286,2515.875,8.523721833378938,Electronics_Credit_Card,Electronics_TV_Show,Chonburi_Credit_Card,0.3112033195020747,0.26956521739130435,0.2836275106512477,price_q5,5-10%,>4.6,1,0,0,0.01,0.432,0.26956521739130435,0.2956521739130435,0.29545454545454547,0.2836275106512477,1
ORD04944,C0037,2026-05-03 08:00:00,68,Gold,Songkhla,Supplement,GlowDrink,0,4.3,Express,1.5,0.01,No Promotion,0.0,TikTok,Credit_Card,2,1200.0,0.15,360.0,2040.0,2,0,8,22,13,0.38,58.2,5,6,1,13,5,0.38461538461538464,247,1,0,0.0,595.0,1,0.0,3,0.0,9,0.2222222222222222,0,0,0,0.15,1020.0,7.621195162809845,Supplement_Credit_Card,Supplement_TikTok,Songkhla_Credit_Card,0.29862475442043224,0.2574626865671642,0.2840632603406326,price_q4,10-15%,4.2-4.6,1,0,0,0.0,0.3006535947712418,0.2574626865671642,0.29608938547486036,0.28661916072842436,0.2840632603406326,1
