gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_id,promo_name,promo_type,promo_discount_rate,promo_start_date,promo_end_date,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,delivery_days,delay_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,is_returned,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk
Female,25,Silver,App,Phuket,1417,Supplement,OmegaPlus,False,4.6,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,750.0,0.1,0.0,0.1,75.0,675.0,3,1,-2,0,11,18,4,0.0,0,42.266666666666666,12,0,0,20-30,0.0
Female,55,Bronze,TV,Songkhla,717,Supplement,VitaBoost,False,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,3,1,-2,0,12,47,11,0.0,0,18.933333333333334,12,0,0,>50,0.0
Male,54,Silver,Web,Nonthaburi,1964,Electronics,SoundMax,True,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,2,0,0,12,9,8,0.25,0,60.5,12,0,0,>50,0.02
Female,45,Bronze,App,Chiang Mai,1250,Supplement,MuscleFuel,False,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,1800.0,0.05,0.0,0.05,180.0,3420.0,3,3,0,0,16,58,12,0.25,1,36.7,12,0,0,40-50,0.0
Female,41,Bronze,Web,Remote_Area,2005,Supplement,MuscleFuel,False,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,2,1800.0,0.05,0.0,0.05,180.0,3420.0,1,1,0,0,18,31,5,0.0,0,61.86666666666667,12,0,0,40-50,0.0
Male,46,Silver,TV,Khon Kaen,591,Cosmetics,GlowUp,True,4.9,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,2,450.0,0.1,0.0,0.1,90.0,810.0,1,2,1,1,21,44,9,0.56,0,14.733333333333333,12,0,0,40-50,0.01
Male,43,Bronze,TV,Bangkok,1291,Electronics,ShieldCase,False,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,350.0,0.05,0.0,0.05,17.5,332.5,1,2,1,0,23,69,7,0.57,1,38.06666666666667,12,0,0,40-50,0.0
Female,49,Bronze,TV,Phuket,2477,Supplement,OmegaPlus,False,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Bank_Transfer,1,750.0,0.05,0.0,0.05,37.5,712.5,2,4,2,0,23,4,9,0.56,0,77.6,12,0,0,40-50,0.0
Male,24,Silver,TV,Songkhla,753,Supplement,GlowDrink,False,4.3,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,1,0,0,0,37,8,0.13,0,20.166666666666668,12,1,0,20-30,0.0
Female,22,Bronze,App,Phuket,725,Supplement,OmegaPlus,False,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,2,750.0,0.05,0.0,0.05,75.0,1425.0,2,5,3,0,0,0,5,0.2,0,19.233333333333334,12,1,0,20-30,0.0
Female,40,Bronze,TV,Nonthaburi,1404,Fashion,DenimCo,False,4.2,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,890.0,0.05,0.0,0.05,44.5,845.5,1,1,0,0,0,23,7,0.57,0,41.86666666666667,12,1,0,30-40,0.0
Male,36,Bronze,App,Chonburi,673,Cosmetics,SkinLab,True,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,6,5,0,2,48,11,0.45,0,17.5,12,1,0,30-40,0.02
Male,43,Bronze,LINE,Phuket,1291,Supplement,GlowDrink,False,4.3,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,6,5,0,5,1,7,0.14,0,38.1,12,1,0,40-50,0.0
Male,18,Silver,Web,Khon Kaen,917,Fashion,DenimCo,False,4.2,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,2,890.0,0.1,0.0,0.1,178.0,1602.0,3,3,0,0,8,22,7,0.0,0,25.633333333333333,12,1,0,<20,0.0
Female,66,Silver,TV,Remote_Area,1058,Electronics,ShieldCase,False,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,1,350.0,0.1,0.0,0.1,35.0,315.0,1,3,2,0,13,108,5,0.6,0,30.333333333333332,12,1,0,>50,0.0
Female,54,Silver,Web,Nonthaburi,809,Fashion,UniStyle,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,2,290.0,0.1,0.0,0.1,58.0,522.0,3,4,1,0,14,190,6,0.67,1,22.033333333333335,12,1,0,>50,0.0
Female,30,Platinum,App,Songkhla,2145,Fashion,RunFast,False,4.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,1990.0,0.2,0.0,0.2,398.0,1592.0,2,5,3,0,18,22,8,0.38,0,66.56666666666666,12,1,0,20-30,0.0
Male,63,Silver,TV,Remote_Area,917,Electronics,SoundMax,True,4.0,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,3,2,0,23,28,9,0.22,0,25.633333333333333,12,1,0,>50,0.01
Female,29,Silver,Web,Chonburi,2357,Fashion,DenimCo,False,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,1,890.0,0.1,0.0,0.1,89.0,801.0,1,2,1,0,7,98,5,0.6,1,73.66666666666667,12,2,0,20-30,0.0
Female,24,Silver,App,Chiang Mai,1250,Cosmetics,AromaX,True,4.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,2800.0,0.1,0.0,0.1,560.0,5040.0,3,1,-2,0,8,5,9,0.44,0,36.766666666666666,12,2,0,20-30,0.01
Male,67,Gold,LINE,Remote_Area,2145,Home_Appliance,HomePro,True,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,1,2200.0,0.15,0.0,0.15,330.0,1870.0,3,5,2,0,9,65,8,0.13,0,66.6,12,2,0,>50,0.05
Male,36,Bronze,App,Remote_Area,679,Electronics,BoomBox,True,3.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,2,990.0,0.05,0.0,0.05,99.0,1881.0,2,4,2,0,9,2,3,0.0,0,17.733333333333334,12,2,0,30-40,0.01
Male,32,Bronze,TV,Chiang Mai,2269,Supplement,OmegaPlus,False,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,2,750.0,0.05,0.0,0.05,75.0,1425.0,2,2,0,0,15,83,5,0.4,0,70.73333333333333,12,2,0,30-40,0.0
Female,49,Bronze,TV,Phuket,2477,Supplement,VitaBoost,False,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,890.0,0.05,0.0,0.05,44.5,845.5,2,6,4,0,16,1,10,0.5,0,77.66666666666667,12,2,0,40-50,0.0
Male,60,Silver,TV,Nonthaburi,1194,Supplement,MuscleFuel,False,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,1,1800.0,0.1,0.0,0.1,180.0,1620.0,3,5,2,1,16,65,9,0.44,1,34.9,12,2,0,>50,0.0
Male,55,Bronze,Web,Remote_Area,1314,Supplement,OmegaPlus,False,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,750.0,0.05,0.0,0.05,75.0,1425.0,1,5,4,0,19,68,3,0.33,0,38.9,12,2,0,>50,0.0
Female,50,Bronze,Web,Phuket,916,Cosmetics,SunSafe,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,2,650.0,0.05,0.0,0.05,65.0,1235.0,3,6,3,0,0,29,6,0.33,0,25.666666666666668,12,3,0,40-50,0.0
Female,53,Bronze,TV,Chonburi,950,Cosmetics,SkinLab,True,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,1,4,3,0,3,26,12,0.33,1,26.8,12,3,0,>50,0.05
Female,38,Gold,LINE,Phuket,1172,Supplement,GlowDrink,False,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,1,6,5,1,5,61,5,0.0,0,34.2,12,3,0,30-40,0.0
Male,38,Gold,TV,Khon Kaen,736,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,5,3,1,8,45,7,0.0,0,19.666666666666668,12,3,0,30-40,0.0
Female,59,Gold,App,Chonburi,2047,Electronics,TimeX,True,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Bank_Transfer,2,3500.0,0.15,0.0,0.15,1050.0,5950.0,2,2,0,0,11,11,6,0.5,0,63.36666666666667,12,3,0,>50,0.05
Female,66,Bronze,Web,Songkhla,1892,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,2,0,0,13,130,7,0.71,1,58.2,12,3,0,>50,0.0
Female,41,Bronze,LINE,Remote_Area,1983,Cosmetics,AromaX,True,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,2800.0,0.05,0.0,0.05,280.0,5320.0,3,6,3,0,14,58,9,0.0,0,61.233333333333334,12,3,0,40-50,0.05
Female,38,Silver,TV,Phuket,2487,Home_Appliance,BlendIt,True,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,1100.0,0.1,0.0,0.1,220.0,1980.0,3,5,2,0,14,11,6,0.0,0,78.03333333333333,12,3,0,30-40,0.02
Male,18,Silver,Web,Chiang Mai,2244,Cosmetics,SunSafe,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,2,650.0,0.1,0.0,0.1,130.0,1170.0,2,4,2,1,16,148,7,0.29,1,69.93333333333334,12,3,0,<20,0.0
Female,67,Bronze,LINE,Phuket,1765,Electronics,BoomBox,True,3.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,2,990.0,0.05,0.0,0.05,99.0,1881.0,1,3,2,1,17,23,12,0.42,0,53.96666666666667,12,3,0,>50,0.01
Male,62,Bronze,Web,Phuket,1272,Electronics,TimeX,True,4.7,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,3500.0,0.05,0.0,0.05,175.0,3325.0,1,5,4,0,19,27,6,0.0,0,37.53333333333333,12,3,0,>50,0.02
Other,40,Silver,LINE,Songkhla,1840,Cosmetics,AromaX,True,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,2800.0,0.1,0.0,0.1,280.0,2520.0,3,1,-2,0,21,27,10,0.4,1,56.46666666666667,12,3,0,30-40,0.02
Female,20,Silver,App,Chonburi,1601,Cosmetics,SunSafe,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,2,650.0,0.1,0.0,0.1,130.0,1170.0,1,3,2,0,21,120,6,0.0,0,48.5,12,3,0,<20,0.0
Male,39,Bronze,LINE,Chonburi,725,Cosmetics,GlowUp,True,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,450.0,0.05,0.0,0.05,45.0,855.0,3,2,-1,0,23,16,8,0.13,0,19.3,12,3,0,30-40,0.05
Male,37,Silver,LINE,Chiang Mai,2502,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,3,1,1,4,50,9,0.11,0,78.56666666666666,12,4,0,30-40,0.0
Male,36,Gold,App,Nonthaburi,1567,Electronics,BoomBox,True,3.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,2,990.0,0.15,0.0,0.15,297.0,1683.0,3,3,0,0,6,79,10,0.0,0,47.4,12,4,0,30-40,0.01
Female,52,Bronze,TV,Khon Kaen,1559,Cosmetics,SunSafe,False,4.5,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,2,650.0,0.05,0.0,0.05,65.0,1235.0,2,5,3,0,9,29,10,0.2,1,47.13333333333333,12,4,0,>50,0.0
Female,22,Bronze,App,Songkhla,1794,Fashion,DenimCo,False,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,890.0,0.05,0.0,0.05,89.0,1691.0,1,5,4,1,10,24,8,0.0,0,54.96666666666667,12,4,0,20-30,0.0
Male,61,Bronze,App,Phuket,1804,Home_Appliance,CookEasy,True,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,1500.0,0.05,0.0,0.05,75.0,1425.0,1,5,4,0,10,33,7,0.0,0,55.3,12,4,0,>50,0.02
Female,31,Silver,LINE,Songkhla,1272,Supplement,MuscleFuel,False,4.0,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,1,1800.0,0.1,0.0,0.1,180.0,1620.0,1,2,1,1,11,8,12,0.25,1,37.56666666666667,12,4,0,30-40,0.0
Male,58,Gold,App,Chonburi,670,Electronics,BoomBox,True,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,990.0,0.15,0.0,0.15,297.0,1683.0,3,2,-1,0,12,32,9,0.0,0,17.5,12,4,0,>50,0.05
Male,56,Silver,LINE,Khon Kaen,2124,Electronics,ShieldCase,False,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,350.0,0.1,0.0,0.1,35.0,315.0,1,1,0,0,20,32,6,0.0,0,65.96666666666667,12,4,0,>50,0.0
Female,50,Platinum,App,Songkhla,1932,Supplement,OmegaPlus,False,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,750.0,0.2,0.0,0.2,150.0,600.0,3,4,1,0,22,46,4,0.0,0,59.56666666666667,12,4,0,40-50,0.0
Female,48,Platinum,App,Chiang Mai,903,Cosmetics,SunSafe,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,650.0,0.2,0.0,0.2,260.0,1040.0,2,2,0,1,2,22,7,0.29,0,25.3,12,5,1,40-50,0.0
Female,63,Bronze,Web,Songkhla,1004,Home_Appliance,CookEasy,True,4.3,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,1500.0,0.05,0.0,0.05,150.0,2850.0,3,3,0,0,3,7,8,0.38,0,28.666666666666668,12,5,1,>50,0.01
Male,29,Bronze,App,Remote_Area,1437,Supplement,GlowDrink,False,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,4,1,0,4,101,3,0.0,0,43.1,12,5,1,20-30,0.0
Female,63,Silver,Web,Chiang Mai,589,Cosmetics,AromaX,True,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,2800.0,0.1,0.0,0.1,560.0,5040.0,3,4,1,0,8,67,6,0.0,1,14.833333333333334,12,5,1,>50,0.02
Male,63,Gold,Web,Nonthaburi,1839,Supplement,OmegaPlus,False,4.6,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,1,750.0,0.15,0.0,0.15,112.5,637.5,3,4,1,0,10,36,6,0.0,1,56.5,12,5,1,>50,0.0
Male,45,Gold,TV,Phuket,1747,Electronics,BoomBox,True,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,1,990.0,0.15,0.0,0.15,148.5,841.5,3,3,0,1,14,47,6,0.17,1,53.43333333333333,12,5,1,40-50,0.05
Female,45,Silver,Web,Chonburi,1748,Cosmetics,AromaX,True,4.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,2,2800.0,0.1,0.0,0.1,560.0,5040.0,2,6,4,0,15,23,4,0.5,1,53.46666666666667,12,5,1,40-50,0.01
Male,29,Bronze,Web,Phuket,2502,Cosmetics,AromaX,True,4.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,2800.0,0.05,0.0,0.05,280.0,5320.0,1,3,2,1,15,8,7,0.14,0,78.6,12,5,1,20-30,0.01
Female,27,Bronze,App,Songkhla,2002,Home_Appliance,BlendIt,True,3.9,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,1100.0,0.05,0.0,0.05,110.0,2090.0,2,1,-1,0,1,13,8,0.63,0,61.96666666666667,12,6,1,20-30,0.01
Female,66,Gold,Web,Remote_Area,1416,Fashion,SilkTouch,True,3.5,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,2500.0,0.15,0.0,0.15,375.0,2125.0,1,3,2,1,3,66,6,0.17,0,42.43333333333333,12,6,1,>50,0.01
Male,34,Bronze,LINE,Phuket,2307,Home_Appliance,HomePro,True,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,6,3,0,4,31,6,0.0,0,72.13333333333334,12,6,1,30-40,0.02
Female,22,Bronze,App,Phuket,725,Cosmetics,SunSafe,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,650.0,0.05,0.0,0.05,32.5,617.5,2,5,3,0,5,5,6,0.17,1,19.4,12,6,1,20-30,0.0
Male,64,Silver,App,Chonburi,640,Electronics,TimeX,True,4.7,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,2,3500.0,0.1,0.0,0.1,700.0,6300.0,1,4,3,0,8,125,8,0.25,0,16.566666666666666,12,6,1,>50,0.02
Male,25,Bronze,Web,Bangkok,2229,Fashion,RunFast,False,4.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,5,2,1,8,29,15,0.07,0,69.53333333333333,12,6,1,20-30,0.0
Female,67,Platinum,LINE,Remote_Area,2454,Supplement,VitaBoost,False,3.7,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,890.0,0.2,0.0,0.2,178.0,712.0,2,4,2,0,9,19,8,0.0,0,77.03333333333333,12,6,1,>50,0.0
Female,53,Bronze,LINE,Khon Kaen,2333,Cosmetics,SunSafe,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,650.0,0.05,0.0,0.05,32.5,617.5,2,4,2,0,10,7,8,0.5,0,73.0,12,6,1,>50,0.0
Female,42,Bronze,App,Khon Kaen,1672,Home_Appliance,HomePro,True,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,2,-1,1,16,11,10,0.4,0,50.96666666666667,12,6,1,40-50,0.05
Male,21,Bronze,App,Khon Kaen,1033,Supplement,GlowDrink,False,4.3,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,6,3,1,16,38,9,0.44,1,29.666666666666668,12,6,1,20-30,0.0
Female,52,Silver,Web,Nonthaburi,1295,Supplement,GlowDrink,False,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,3,1,0,17,74,5,0.6,1,38.4,12,6,1,>50,0.0
Female,30,Silver,LINE,Songkhla,2136,Cosmetics,SkinLab,True,4.2,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,4,1,0,20,45,11,0.27,0,66.43333333333334,12,6,1,20-30,0.01
Male,43,Bronze,LINE,Phuket,1291,Supplement,MuscleFuel,False,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,1800.0,0.05,0.0,0.05,90.0,1710.0,1,3,2,0,2,5,8,0.13,0,38.3,12,0,0,40-50,0.0
Female,40,Silver,App,Chonburi,841,Electronics,BoomBox,True,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,2,990.0,0.1,0.0,0.1,198.0,1782.0,2,3,1,1,3,44,11,0.64,1,23.3,12,0,0,30-40,0.05
Female,66,Bronze,Web,Songkhla,1892,Cosmetics,SkinLab,True,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,3,0,0,3,3,8,0.75,0,58.333333333333336,12,0,0,>50,0.05
Female,66,Bronze,Web,Khon Kaen,672,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,1,1,0,0,8,137,3,0.67,0,17.666666666666668,12,0,0,>50,0.01
Male,25,Bronze,Web,Bangkok,2229,Supplement,MuscleFuel,False,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,1800.0,0.05,0.0,0.05,90.0,1710.0,2,3,1,1,9,1,16,0.06,0,69.56666666666666,12,0,0,20-30,0.0
Female,56,Silver,TV,Chonburi,1519,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,1,2200.0,0.1,0.0,0.1,220.0,1980.0,2,6,4,1,17,87,8,0.38,0,45.9,12,0,0,>50,0.01
Male,58,Silver,LINE,Songkhla,1615,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,3,0,0,17,38,8,0.5,1,49.1,12,0,0,>50,0.0
