order_hour,channel_type,payment_method,quantity,unit_price,log_unit_price,promo_discount_pct,total_amount,log_total_amount,is_repurchased_item,days_since_last_order,membership_tier,province,gender_province,customer_age_days,age,category,is_fragile,product_rating,is_peak_hour,is_fashion_tv,is_remote_area,low_rating_alert,is_cod,is_high_risk_customer,is_high_discount,is_first_order,order_dayofweek,is_weekend,return_rate_by_category,delivery_time_expected_days,is_long_distance_cod,is_impulse_buy,is_low_commitment,category_payment,category_channel,province_payment,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_spend_sum_30d,hist_order_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_rate_60d,hist_spend_sum_180d,hist_order_count_180d,hist_return_rate_180d,is_returned
8,Mobile_App,Bank_Transfer,2,890.0,6.792344427470809,0.1,1602.0,7.3796321526095525,0,20,Silver,Phuket,Female_Phuket,2282,31,Fashion,False,4.2,0,0,0,0,0,0,0,0,2,0,0.26900584795321636,2,0,0,0,Fashion_Bank_Transfer,Fashion_Mobile_App,Phuket_Bank_Transfer,6.0,0.0,0.0,-1.0,405.0,1.0,0.0,3537.0,3.0,0.0,5508.0,5.0,0.0,0
12,Shopee,COD,2,290.0,5.673323267171493,0.05,551.0,6.313548046277095,0,54,Bronze,Bangkok,Male_Bangkok,1535,51,Fashion,False,4.5,0,0,0,0,1,0,0,0,2,0,0.26744186046511625,1,0,0,0,Fashion_COD,Fashion_Shopee,Bangkok_COD,2.0,0.0,0.0,-1.0,1472.5,2.0,0.0,1472.5,2.0,0.0,1472.5,2.0,0.0,0
12,TV_Show,Bank_Transfer,1,890.0,6.792344427470809,0.1,801.0,6.687108607866515,0,5,Silver,Songkhla,Male_Songkhla,1233,43,Fashion,False,4.2,0,1,0,0,0,0,0,0,2,0,0.2658959537572254,2,0,0,0,Fashion_Bank_Transfer,Fashion_TV_Show,Songkhla_Bank_Transfer,11.0,1.0,0.09090909090909091,24.0,7380.0,3.0,0.3333333333333333,7380.0,3.0,0.3333333333333333,20430.0,7.0,0.14285714285714285,0
14,Mobile_App,COD,2,1500.0,7.313886831633462,0.1,2700.0,7.901377353792616,0,0,Silver,Songkhla,Male_Songkhla,1233,43,Home_Appliance,True,4.3,0,0,0,0,1,0,0,0,2,0,0.31843575418994413,3,1,0,0,Home_Appliance_COD,Home_Appliance_Mobile_App,Songkhla_COD,12.0,1.0,0.08333333333333333,24.0,4941.0,3.0,0.3333333333333333,8181.0,4.0,0.25,21231.0,8.0,0.125,0
16,TV_Show,Bank_Transfer,1,1990.0,7.596392304064196,0.2,1592.0,7.373374309910049,0,13,Platinum,Khon Kaen,Female_Khon Kaen,2251,48,Fashion,False,4.8,0,1,0,0,0,1,0,0,2,0,0.26436781609195403,2,0,0,0,Fashion_Bank_Transfer,Fashion_TV_Show,Khon Kaen_Bank_Transfer,10.0,3.0,0.3,13.0,4640.0,2.0,0.5,20960.0,5.0,0.2,23760.0,6.0,0.16666666666666666,1
17,Mobile_App,COD,2,2800.0,7.937731775260109,0.05,5320.0,8.579416534596369,1,23,Bronze,Songkhla,Female_Songkhla,2408,48,Cosmetics,True,4.8,0,0,0,0,1,0,0,0,2,0,0.2905027932960894,1,1,0,0,Cosmetics_COD,Cosmetics_Mobile_App,Songkhla_COD,5.0,1.0,0.2,23.0,5320.0,1.0,1.0,5320.0,1.0,1.0,5320.0,1.0,1.0,0
21,Mobile_App,COD,2,350.0,5.860786223465865,0.05,665.0,6.501289670540389,0,18,Bronze,Khon Kaen,Female_Khon Kaen,1672,42,Electronics,False,4.4,0,0,0,0,1,1,0,0,2,0,0.3684210526315789,3,0,0,0,Electronics_COD,Electronics_Mobile_App,Khon Kaen_COD,7.0,3.0,0.42857142857142855,91.0,4750.0,1.0,0.0,4750.0,1.0,0.0,9148.0,5.0,0.6,0
22,Mobile_App,Credit_Card,2,4500.0,8.412054873292933,0.05,8550.0,9.053803514155955,0,1,Bronze,Nonthaburi,Male_Nonthaburi,1287,63,Home_Appliance,True,4.6,0,0,0,0,0,1,0,0,2,0,0.31843575418994413,1,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_Mobile_App,Nonthaburi_Credit_Card,9.0,5.0,0.5555555555555556,1.0,7030.0,2.0,0.5,7030.0,2.0,0.5,12540.0,4.0,0.5,1
6,TikTok,Bank_Transfer,2,650.0,6.478509642208569,0.05,1235.0,7.119635638017636,1,56,Bronze,Bangkok,Female_Bangkok,552,50,Cosmetics,False,4.5,0,0,0,0,0,1,0,0,3,0,0.2905027932960894,1,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Bangkok_Bank_Transfer,7.0,4.0,0.5714285714285714,56.0,2080.5,2.0,1.0,2080.5,2.0,1.0,5282.0,5.0,0.8,1
8,TV_Show,Credit_Card,1,890.0,6.792344427470809,0.05,845.5,6.74111020157319,0,121,Bronze,Bangkok,Male_Bangkok,1031,31,Supplement,False,3.7,1,0,0,1,0,0,0,0,3,0,0.2927927927927928,1,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Bangkok_Credit_Card,4.0,0.0,0.0,-1.0,2080.0,2.0,0.0,2080.0,2.0,0.0,2792.5,3.0,0.0,0
15,TikTok,Credit_Card,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,1,159,Bronze,Chonburi,Female_Chonburi,1728,62,Fashion,False,4.2,0,0,0,0,0,0,0,0,3,0,0.26857142857142857,3,0,0,0,Fashion_Credit_Card,Fashion_TikTok,Chonburi_Credit_Card,6.0,0.0,0.0,-1.0,8341.0,2.0,0.0,8341.0,2.0,0.0,13642.0,6.0,0.0,0
19,TikTok,COD,1,4500.0,8.412054873292933,0.15,3825.0,8.249575150000199,0,20,Gold,Phuket,Female_Phuket,1420,50,Home_Appliance,True,4.6,0,0,0,0,1,0,0,0,3,0,0.32222222222222224,2,1,0,0,Home_Appliance_COD,Home_Appliance_TikTok,Phuket_COD,3.0,0.0,0.0,-1.0,1317.5,2.0,0.0,1317.5,2.0,0.0,1317.5,2.0,0.0,0
19,Mobile_App,COD,1,1500.0,7.313886831633462,0.05,1425.0,7.262628600974241,1,14,Bronze,Bangkok,Female_Bangkok,1404,64,Home_Appliance,True,4.3,0,0,0,0,1,0,0,0,3,0,0.3240223463687151,2,0,0,0,Home_Appliance_COD,Home_Appliance_Mobile_App,Bangkok_COD,7.0,1.0,0.14285714285714285,164.0,3420.0,2.0,0.0,3420.0,2.0,0.0,7927.0,4.0,0.25,0
20,Shopee,Credit_Card,1,1500.0,7.313886831633462,0.15,1275.0,7.151485463904735,1,12,Gold,Chiang Mai,Female_Chiang Mai,870,61,Home_Appliance,True,4.3,0,0,0,0,0,1,0,0,3,0,0.32222222222222224,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_Shopee,Chiang Mai_Credit_Card,8.0,4.0,0.5,12.0,3060.0,1.0,1.0,5865.0,3.0,0.3333333333333333,7905.0,4.0,0.5,0
22,Shopee,Credit_Card,2,1990.0,7.596392304064196,0.05,3781.0,8.238008249218403,1,128,Bronze,Phuket,Female_Phuket,2028,46,Fashion,False,4.8,0,0,0,0,0,1,0,0,3,0,0.26704545454545453,2,0,0,0,Fashion_Credit_Card,Fashion_Shopee,Phuket_Credit_Card,6.0,4.0,0.6666666666666666,128.0,3184.0,1.0,1.0,3801.5,2.0,1.0,11492.0,5.0,0.8,1
2,Mobile_App,COD,2,450.0,6.111467339502679,0.1,810.0,6.698268054115413,0,21,Silver,Chiang Mai,Female_Chiang Mai,641,43,Cosmetics,True,4.9,0,0,0,0,1,0,0,0,4,0,0.29775280898876405,2,1,0,0,Cosmetics_COD,Cosmetics_Mobile_App,Chiang Mai_COD,11.0,1.0,0.09090909090909091,113.0,1080.0,1.0,0.0,2250.0,2.0,0.0,18711.0,8.0,0.125,0
8,TV_Show,Credit_Card,2,4500.0,8.412054873292933,0.2,7200.0,8.881975184248867,0,39,Platinum,Phuket,Female_Phuket,1329,64,Home_Appliance,True,4.6,1,0,0,0,0,1,0,0,4,0,0.32044198895027626,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Phuket_Credit_Card,7.0,2.0,0.2857142857142857,190.0,7040.0,2.0,0.0,7040.0,2.0,0.0,14560.0,4.0,0.25,1
8,TV_Show,Credit_Card,2,1990.0,7.596392304064196,0.05,3781.0,8.238008249218403,0,1,Bronze,Khon Kaen,Female_Khon Kaen,1672,42,Fashion,False,4.8,1,1,0,0,0,1,0,0,4,0,0.2727272727272727,1,0,1,0,Fashion_Credit_Card,Fashion_TV_Show,Khon Kaen_Credit_Card,8.0,3.0,0.375,93.0,5415.0,2.0,0.0,5415.0,2.0,0.0,8103.0,5.0,0.4,1
8,Mobile_App,COD,2,990.0,6.898714534329988,0.1,1782.0,7.48605261786314,0,4,Silver,Bangkok,Female_Bangkok,1549,49,Electronics,True,3.8,0,0,0,1,1,1,0,0,4,0,0.36257309941520466,3,0,0,0,Electronics_COD,Electronics_Mobile_App,Bangkok_COD,9.0,3.0,0.3333333333333333,4.0,3960.0,1.0,1.0,3960.0,1.0,1.0,10800.0,4.0,0.25,0
14,TV_Show,Credit_Card,2,350.0,5.860786223465865,0.05,665.0,6.501289670540389,0,49,Bronze,Phuket,Female_Phuket,1935,25,Electronics,False,4.4,0,0,0,0,0,1,0,0,4,0,0.35294117647058826,1,0,0,0,Electronics_Credit_Card,Electronics_TV_Show,Phuket_Credit_Card,3.0,1.0,0.3333333333333333,49.0,1691.0,1.0,1.0,1691.0,1.0,1.0,1691.0,1.0,1.0,0
15,Shopee,Credit_Card,2,3500.0,8.160803920954665,0.05,6650.0,8.802522498284421,0,57,Bronze,Chiang Mai,Other_Chiang Mai,1426,56,Electronics,True,4.7,0,0,0,0,0,1,0,0,4,0,0.3508771929824561,2,0,0,0,Electronics_Credit_Card,Electronics_Shopee,Chiang Mai_Credit_Card,5.0,4.0,0.8,57.0,332.5,1.0,1.0,332.5,1.0,1.0,6460.0,4.0,1.0,0
16,TV_Show,COD,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,1,4,Bronze,Phuket,Female_Phuket,2477,49,Cosmetics,True,4.2,0,0,0,0,1,1,0,0,4,0,0.2994350282485876,3,1,0,0,Cosmetics_COD,Cosmetics_TV_Show,Phuket_COD,6.0,4.0,0.6666666666666666,4.0,2565.0,2.0,1.0,2565.0,2.0,1.0,4351.0,4.0,0.5,0
16,Shopee,COD,1,1500.0,7.313886831633462,0.1,1350.0,7.208600337960199,0,71,Silver,Nonthaburi,Male_Nonthaburi,2277,36,Home_Appliance,True,4.3,0,0,0,0,1,0,0,0,4,0,0.3277777777777778,3,0,0,0,Home_Appliance_COD,Home_Appliance_Shopee,Nonthaburi_COD,12.0,1.0,0.08333333333333333,307.0,3762.0,2.0,0.0,8937.0,4.0,0.0,17307.0,8.0,0.0,0
21,Shopee,COD,2,350.0,5.860786223465865,0.1,630.0,6.447305862541213,0,67,Silver,Nonthaburi,Male_Nonthaburi,1964,54,Electronics,False,4.4,0,0,0,0,1,1,0,0,4,0,0.3488372093023256,2,0,0,0,Electronics_COD,Electronics_Shopee,Nonthaburi_COD,7.0,2.0,0.2857142857142857,67.0,2403.0,3.0,0.3333333333333333,2403.0,3.0,0.3333333333333333,5733.0,5.0,0.2,0
23,Mobile_App,Credit_Card,1,1990.0,7.596392304064196,0.1,1791.0,7.491087593534876,0,55,Silver,Chiang Mai,Female_Chiang Mai,1250,24,Fashion,False,4.8,0,0,0,0,0,1,0,0,4,0,0.2768361581920904,1,0,0,0,Fashion_Credit_Card,Fashion_Mobile_App,Chiang Mai_Credit_Card,7.0,4.0,0.5714285714285714,216.0,4050.0,1.0,0.0,4050.0,1.0,0.0,9360.0,3.0,0.3333333333333333,0
1,TV_Show,Bank_Transfer,1,350.0,5.860786223465865,0.1,315.0,5.755742213586912,0,10,Silver,Remote_Area,Male_Remote_Area,1403,64,Electronics,False,4.4,0,0,1,0,0,1,0,0,5,1,0.3468208092485549,3,0,0,0,Electronics_Bank_Transfer,Electronics_TV_Show,Remote_Area_Bank_Transfer,12.0,6.0,0.5,120.0,10260.0,2.0,0.0,10260.0,2.0,0.0,27396.0,9.0,0.3333333333333333,1
3,TV_Show,Credit_Card,1,1200.0,7.0909098220799835,0.05,1140.0,7.039660349862076,0,4,Bronze,Khon Kaen,Female_Khon Kaen,1807,48,Supplement,False,4.3,0,0,0,0,0,1,0,0,5,1,0.2831050228310502,3,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Khon Kaen_Credit_Card,10.0,4.0,0.4,12.0,3990.0,2.0,0.5,5130.0,3.0,0.6666666666666666,11837.0,6.0,0.5,0
8,Mobile_App,COD,1,1200.0,7.0909098220799835,0.1,1080.0,6.985641817639208,0,136,Silver,Songkhla,Male_Songkhla,1844,23,Supplement,False,4.3,0,0,0,0,1,1,0,0,5,1,0.2777777777777778,1,1,0,0,Supplement_COD,Supplement_Mobile_App,Songkhla_COD,3.0,2.0,0.6666666666666666,136.0,3582.0,1.0,1.0,3582.0,1.0,1.0,7425.0,3.0,0.6666666666666666,0
8,TV_Show,COD,1,1200.0,7.0909098220799835,0.05,1140.0,7.039660349862076,0,101,Bronze,Chiang Mai,Male_Chiang Mai,721,23,Cosmetics,True,4.2,1,0,0,0,1,0,0,0,5,1,0.2937853107344633,3,1,0,0,Cosmetics_COD,Cosmetics_TV_Show,Chiang Mai_COD,2.0,0.0,0.0,-1.0,4750.0,1.0,0.0,4750.0,1.0,0.0,8930.0,2.0,0.0,0
8,TV_Show,Bank_Transfer,2,650.0,6.478509642208569,0.05,1235.0,7.119635638017636,0,9,Bronze,Phuket,Female_Phuket,2342,56,Cosmetics,False,4.5,1,0,0,0,0,0,0,0,5,1,0.288135593220339,3,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Phuket_Bank_Transfer,5.0,0.0,0.0,-1.0,1691.0,1.0,0.0,1691.0,1.0,0.0,9433.5,5.0,0.0,0
11,Shopee,COD,2,290.0,5.673323267171493,0.05,551.0,6.313548046277095,0,123,Bronze,Songkhla,Female_Songkhla,2071,53,Fashion,False,4.5,0,0,0,0,1,1,0,0,5,1,0.2752808988764045,2,1,0,0,Fashion_COD,Fashion_Shopee,Songkhla_COD,6.0,3.0,0.5,209.0,2880.0,1.0,0.0,2880.0,1.0,0.0,13760.0,5.0,0.4,0
16,Shopee,Credit_Card,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,0,3,Bronze,Bangkok,Male_Bangkok,1535,51,Fashion,False,4.2,0,0,0,0,0,0,0,0,5,1,0.2752808988764045,3,0,0,0,Fashion_Credit_Card,Fashion_Shopee,Bangkok_Credit_Card,3.0,0.0,0.0,-1.0,551.0,1.0,0.0,1691.0,2.0,0.0,2023.5,3.0,0.0,0
17,TikTok,Credit_Card,2,650.0,6.478509642208569,0.15,1105.0,7.00850518208228,0,16,Gold,Khon Kaen,Female_Khon Kaen,1039,37,Cosmetics,False,4.5,0,0,0,0,0,0,0,0,5,1,0.28651685393258425,1,0,0,0,Cosmetics_Credit_Card,Cosmetics_TikTok,Khon Kaen_Credit_Card,7.0,0.0,0.0,-1.0,1870.0,1.0,0.0,2890.0,2.0,0.0,5822.5,5.0,0.0,0
20,Mobile_App,Bank_Transfer,2,350.0,5.860786223465865,0.1,630.0,6.447305862541213,1,5,Silver,Nonthaburi,Male_Nonthaburi,1207,18,Electronics,False,4.4,0,0,0,0,0,1,0,0,5,1,0.3488372093023256,3,0,0,0,Electronics_Bank_Transfer,Electronics_Mobile_App,Nonthaburi_Bank_Transfer,9.0,3.0,0.3333333333333333,35.0,3150.0,1.0,0.0,4320.0,2.0,0.5,6322.5,4.0,0.5,0
22,TV_Show,Bank_Transfer,2,2200.0,7.696667081526462,0.1,3960.0,8.284251797621916,0,136,Silver,Khon Kaen,Female_Khon Kaen,841,55,Home_Appliance,True,4.1,0,0,0,0,0,0,0,0,5,1,0.3259668508287293,2,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Khon Kaen_Bank_Transfer,2.0,0.0,0.0,-1.0,5040.0,1.0,0.0,5040.0,1.0,0.0,6390.0,2.0,0.0,0
22,TikTok,COD,1,990.0,6.898714534329988,0.15,841.5,6.736373662226517,0,57,Gold,Chonburi,Female_Chonburi,2047,59,Electronics,True,3.8,1,0,0,1,1,1,0,0,5,1,0.3508771929824561,1,0,0,0,Electronics_COD,Electronics_TikTok,Chonburi_COD,5.0,3.0,0.6,57.0,1530.0,1.0,1.0,3570.0,2.0,1.0,3570.0,2.0,1.0,0
3,TikTok,Bank_Transfer,1,2500.0,7.824445930877619,0.05,2375.0,7.773173680482536,0,3,Bronze,Songkhla,Female_Songkhla,1004,63,Fashion,True,3.5,0,0,0,1,0,1,0,0,6,1,0.2737430167597765,2,0,0,0,Fashion_Bank_Transfer,Fashion_TikTok,Songkhla_Bank_Transfer,5.0,2.0,0.4,306.0,1140.0,1.0,0.0,1140.0,1.0,0.0,3610.0,3.0,0.0,1
6,Shopee,Credit_Card,1,1200.0,7.0909098220799835,0.05,1140.0,7.039660349862076,0,1,Bronze,Phuket,Female_Phuket,2477,49,Electronics,True,4.0,0,0,0,0,0,1,0,0,6,1,0.3488372093023256,3,0,0,0,Electronics_Credit_Card,Electronics_Shopee,Phuket_Credit_Card,7.0,4.0,0.5714285714285714,6.0,4845.0,3.0,0.6666666666666666,4845.0,3.0,0.6666666666666666,6631.0,5.0,0.4,1
8,TikTok,COD,1,290.0,5.673323267171493,0.05,275.5,5.6222108209623896,0,33,Bronze,Khon Kaen,Female_Khon Kaen,882,23,Fashion,False,4.5,0,0,0,0,1,0,0,0,6,1,0.2737430167597765,1,0,0,0,Fashion_COD,Fashion_TikTok,Khon Kaen_COD,6.0,0.0,0.0,-1.0,2660.0,1.0,0.0,6840.0,3.0,0.0,6840.0,3.0,0.0,1
8,TikTok,Bank_Transfer,1,890.0,6.792344427470809,0.05,845.5,6.74111020157319,0,11,Bronze,Chiang Mai,Male_Chiang Mai,1839,32,Supplement,False,3.7,0,0,0,1,0,0,0,0,6,1,0.2764976958525346,2,0,0,0,Supplement_Bank_Transfer,Supplement_TikTok,Chiang Mai_Bank_Transfer,7.0,1.0,0.14285714285714285,11.0,1140.0,1.0,1.0,1985.5,2.0,0.5,7970.5,4.0,0.25,1
8,TV_Show,Credit_Card,2,1200.0,7.0909098220799835,0.1,2160.0,7.6783263565068856,1,34,Silver,Remote_Area,Female_Remote_Area,901,66,Cosmetics,True,4.2,1,0,1,0,0,1,0,0,6,1,0.288135593220339,1,0,0,0,Cosmetics_Credit_Card,Cosmetics_TV_Show,Remote_Area_Credit_Card,4.0,1.0,0.25,34.0,1080.0,1.0,1.0,1080.0,1.0,1.0,2997.0,3.0,0.3333333333333333,1
9,TikTok,Credit_Card,1,3500.0,8.160803920954665,0.1,3150.0,8.055475141757274,0,27,Silver,Chiang Mai,Female_Chiang Mai,2372,20,Electronics,True,4.7,0,0,0,0,0,0,0,0,6,1,0.3546511627906977,1,0,0,0,Electronics_Credit_Card,Electronics_TikTok,Chiang Mai_Credit_Card,3.0,0.0,0.0,-1.0,405.0,1.0,0.0,405.0,1.0,0.0,405.0,1.0,0.0,0
10,Shopee,Bank_Transfer,2,1500.0,7.313886831633462,0.1,2700.0,7.901377353792616,0,18,Silver,Phuket,Female_Phuket,2487,38,Home_Appliance,True,4.3,0,0,0,0,0,0,0,0,6,1,0.32222222222222224,1,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Phuket_Bank_Transfer,5.0,0.0,0.0,-1.0,3330.0,2.0,0.0,3330.0,2.0,0.0,3330.0,2.0,0.0,0
13,TV_Show,Credit_Card,2,1200.0,7.0909098220799835,0.1,2160.0,7.6783263565068856,1,0,Silver,Remote_Area,Female_Remote_Area,901,66,Electronics,True,4.0,0,0,1,0,0,1,0,0,6,1,0.35260115606936415,3,0,0,0,Electronics_Credit_Card,Electronics_TV_Show,Remote_Area_Credit_Card,5.0,2.0,0.4,0.0,2160.0,1.0,1.0,3240.0,2.0,1.0,5157.0,4.0,0.5,0
16,Mobile_App,Bank_Transfer,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,1,300,Bronze,Phuket,Female_Phuket,1036,21,Electronics,True,4.0,0,0,0,0,0,1,0,0,6,1,0.3505747126436782,2,0,0,0,Electronics_Bank_Transfer,Electronics_Mobile_App,Phuket_Bank_Transfer,2.0,1.0,0.5,300.0,2612.5,2.0,0.5,2612.5,2.0,0.5,2612.5,2.0,0.5,1
20,TikTok,COD,1,990.0,6.898714534329988,0.05,940.5,6.847474348097207,1,28,Bronze,Bangkok,Female_Bangkok,980,63,Electronics,True,3.8,0,0,0,1,1,1,0,0,6,1,0.3505747126436782,2,0,0,0,Electronics_COD,Electronics_TikTok,Bangkok_COD,6.0,2.0,0.3333333333333333,168.0,1045.0,1.0,0.0,1662.5,2.0,0.0,5443.5,3.0,0.3333333333333333,1
20,Mobile_App,Bank_Transfer,1,350.0,5.860786223465865,0.1,315.0,5.755742213586912,1,2,Silver,Bangkok,Female_Bangkok,1549,49,Electronics,False,4.4,0,0,0,0,0,1,0,0,6,1,0.35428571428571426,1,0,0,0,Electronics_Bank_Transfer,Electronics_Mobile_App,Bangkok_Bank_Transfer,10.0,3.0,0.3,6.0,5742.0,2.0,0.5,5742.0,2.0,0.5,12582.0,5.0,0.2,0
23,Mobile_App,Credit_Card,2,1200.0,7.0909098220799835,0.2,1920.0,7.560601162768557,0,18,Platinum,Remote_Area,Male_Remote_Area,1032,50,Supplement,False,4.3,0,0,1,0,0,0,0,0,6,1,0.2764976958525346,2,0,0,0,Supplement_Credit_Card,Supplement_Mobile_App,Remote_Area_Credit_Card,6.0,0.0,0.0,-1.0,7656.0,3.0,0.0,9096.0,4.0,0.0,9096.0,4.0,0.0,0
0,Shopee,Bank_Transfer,1,1200.0,7.0909098220799835,0.05,1140.0,7.039660349862076,1,23,Bronze,Songkhla,Female_Songkhla,2002,27,Cosmetics,True,4.2,0,0,0,0,0,1,0,0,0,0,0.288135593220339,2,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Songkhla_Bank_Transfer,7.0,4.0,0.5714285714285714,23.0,2498.5,2.0,0.5,2498.5,2.0,0.5,10079.5,5.0,0.8,1
2,Mobile_App,Bank_Transfer,1,750.0,6.621405651764134,0.1,675.0,6.516193076042964,0,235,Silver,Bangkok,Female_Bangkok,1360,61,Supplement,False,4.6,0,0,0,0,0,1,0,0,0,0,0.2764976958525346,1,0,0,0,Supplement_Bank_Transfer,Supplement_Mobile_App,Bangkok_Bank_Transfer,3.0,1.0,0.3333333333333333,235.0,2160.0,1.0,1.0,7092.0,3.0,0.3333333333333333,7092.0,3.0,0.3333333333333333,0
5,Mobile_App,COD,1,450.0,6.111467339502679,0.05,427.5,6.060290738037835,0,135,Bronze,Khon Kaen,Female_Khon Kaen,1734,68,Cosmetics,True,4.9,0,0,0,0,1,0,0,0,0,0,0.2937853107344633,1,0,0,0,Cosmetics_COD,Cosmetics_Mobile_App,Khon Kaen_COD,5.0,1.0,0.2,135.0,792.0,1.0,1.0,792.0,1.0,1.0,12097.0,5.0,0.2,1
8,TikTok,Bank_Transfer,1,650.0,6.478509642208569,0.1,585.0,6.373319789577012,0,83,Silver,Remote_Area,Male_Remote_Area,2054,62,Cosmetics,False,4.5,0,0,1,0,0,1,0,0,0,0,0.29775280898876405,3,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Remote_Area_Bank_Transfer,5.0,3.0,0.6,83.0,3384.0,2.0,0.5,7434.0,3.0,0.6666666666666666,11394.0,4.0,0.5,0
9,TV_Show,Credit_Card,1,750.0,6.621405651764134,0.1,675.0,6.516193076042964,0,78,Silver,Songkhla,Female_Songkhla,1436,62,Supplement,False,4.6,1,0,0,0,0,1,0,0,0,0,0.2764976958525346,1,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Songkhla_Credit_Card,5.0,3.0,0.6,78.0,2295.0,2.0,1.0,2295.0,2.0,1.0,5877.0,4.0,0.75,0
10,TikTok,Bank_Transfer,2,650.0,6.478509642208569,0.1,1170.0,7.065613363597717,0,0,Silver,Songkhla,Female_Songkhla,1436,62,Cosmetics,False,4.5,0,0,0,0,0,1,0,0,0,0,0.29608938547486036,1,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Songkhla_Bank_Transfer,6.0,3.0,0.5,78.0,675.0,1.0,0.0,675.0,1.0,0.0,2970.0,3.0,0.6666666666666666,0
11,TikTok,Bank_Transfer,2,1100.0,7.00397413672268,0.05,2090.0,7.645397699428633,1,148,Bronze,Khon Kaen,Female_Khon Kaen,538,36,Home_Appliance,True,3.9,0,0,0,1,0,1,0,0,0,0,0.31843575418994413,3,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TikTok,Khon Kaen_Bank_Transfer,7.0,4.0,0.5714285714285714,149.0,5196.5,4.0,0.75,5196.5,4.0,0.75,13651.5,6.0,0.6666666666666666,1
11,TV_Show,COD,2,4500.0,8.412054873292933,0.15,7650.0,8.942591637231851,0,28,Gold,Nonthaburi,Male_Nonthaburi,780,40,Home_Appliance,True,4.6,0,0,0,0,1,0,0,0,0,0,0.31843575418994413,1,0,0,0,Home_Appliance_COD,Home_Appliance_TV_Show,Nonthaburi_COD,13.0,2.0,0.15384615384615385,28.0,1275.0,1.0,1.0,4250.0,2.0,0.5,10098.0,6.0,0.16666666666666666,0
12,Mobile_App,Credit_Card,1,450.0,6.111467339502679,0.1,405.0,6.0063531596017325,0,29,Silver,Phuket,Male_Phuket,2400,33,Cosmetics,True,4.9,0,0,0,0,0,0,0,0,0,0,0.2905027932960894,2,0,0,0,Cosmetics_Credit_Card,Cosmetics_Mobile_App,Phuket_Credit_Card,8.0,1.0,0.125,42.0,4410.0,2.0,0.5,4410.0,2.0,0.5,15750.0,6.0,0.16666666666666666,0
14,Shopee,Bank_Transfer,1,290.0,5.673323267171493,0.05,275.5,5.6222108209623896,0,1,Bronze,Songkhla,Female_Songkhla,1004,63,Fashion,False,4.5,0,0,0,0,0,1,0,0,0,0,0.2777777777777778,2,0,0,0,Fashion_Bank_Transfer,Fashion_Shopee,Songkhla_Bank_Transfer,6.0,3.0,0.5,1.0,3515.0,2.0,0.5,3515.0,2.0,0.5,5985.0,4.0,0.25,0
14,Shopee,Credit_Card,1,3500.0,8.160803920954665,0.05,3325.0,8.109525659752872,1,15,Bronze,Bangkok,Female_Bangkok,2253,25,Electronics,True,4.7,0,0,0,0,0,0,0,0,0,0,0.3522727272727273,2,0,0,0,Electronics_Credit_Card,Electronics_Shopee,Bangkok_Credit_Card,7.0,0.0,0.0,-1.0,275.5,1.0,0.0,275.5,1.0,0.0,5160.5,4.0,0.0,0
0,Mobile_App,Credit_Card,2,1200.0,7.0909098220799835,0.15,2040.0,7.621195162809845,0,21,Gold,Remote_Area,Other_Remote_Area,2224,37,Electronics,True,4.0,0,0,1,0,0,1,0,0,1,0,0.3485714285714286,2,0,0,0,Electronics_Credit_Card,Electronics_Mobile_App,Remote_Area_Credit_Card,9.0,2.0,0.2222222222222222,21.0,1870.0,1.0,1.0,3383.0,2.0,0.5,5253.0,3.0,0.3333333333333333,1
3,TikTok,Bank_Transfer,1,290.0,5.673323267171493,0.05,275.5,5.6222108209623896,0,37,Bronze,Bangkok,Female_Bangkok,1123,67,Fashion,False,4.5,0,0,0,0,0,1,0,0,1,0,0.2808988764044944,1,0,0,0,Fashion_Bank_Transfer,Fashion_TikTok,Bangkok_Bank_Transfer,7.0,3.0,0.42857142857142855,42.0,7875.5,3.0,0.3333333333333333,7875.5,3.0,0.3333333333333333,11580.5,5.0,0.2,0
