order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,is_returned
ORD03499,C0382,2025-12-13 11:00:00,Female,53,Bronze,Web,Songkhla,2071,Fashion,UniStyle,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,COD,2,290.0,0.05,0.0,0.05,29.0,551.0,2,0,11,123,6,0.5,63.766666666666666,12,5,1,>50,6,3,0.5,199,0.0,0,0,0.0,0.0,0,0,0.0,2880.0,1,0,0.0,14805.0,6,3,0.5,0
ORD03500,C0277,2025-12-13 16:00:00,Male,51,Bronze,Web,Bangkok,1535,Fashion,DenimCo,0,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,890.0,0.05,0.0,0.05,89.0,1691.0,3,0,16,3,3,0.0,45.9,12,5,1,>50,3,0,0.0,-1,551.0,1,0,0.0,1691.0,2,0,0.0,2023.5,3,0,0.0,2023.5,3,0,0.0,0
ORD03501,C0176,2025-12-13 17:00:00,Female,37,Gold,TV,Khon Kaen,1039,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,650.0,0.15,0.0,0.15,195.0,1105.0,1,0,17,16,7,0.0,29.366666666666667,12,5,1,30-40,7,0,0.0,-1,1870.0,1,0,0.0,2890.0,2,0,0.0,5822.5,5,0,0.0,9180.0,7,0,0.0,0
ORD03502,C0408,2025-12-13 20:00:00,Male,18,Silver,TV,Nonthaburi,1207,Electronics,ShieldCase,0,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,350.0,0.1,0.0,0.1,70.0,630.0,3,1,20,5,9,0.33,34.96666666666667,12,5,1,<20,9,3,0.3333333333333333,31,3150.0,1,0,0.0,4320.0,2,1,0.5,6322.5,4,2,0.5,17387.5,9,3,0.3333333333333333,0
ORD03503,C0226,2025-12-13 22:00:00,Female,55,Silver,Web,Khon Kaen,841,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,2200.0,0.1,0.0,0.1,440.0,3960.0,2,0,22,136,2,0.0,22.766666666666666,12,5,1,>50,2,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,5031.75,1,0,0.0,6381.75,2,0,0.0,0
ORD03504,C0424,2025-12-13 22:00:00,Female,59,Gold,App,Chonburi,2047,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,990.0,0.15,0.0,0.15,148.5,841.5,1,0,22,57,5,0.6,62.96666666666667,12,5,1,>50,5,3,0.6,54,0.0,0,0,0.0,1530.0,1,1,1.0,3570.0,2,2,1.0,7514.0,5,3,0.6,0
ORD03505,C0347,2025-12-14 03:00:00,Female,63,Bronze,Web,Songkhla,1004,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,2500.0,0.05,0.0,0.05,125.0,2375.0,2,0,3,3,5,0.4,28.233333333333334,12,6,1,>50,5,2,0.4,297,1140.0,1,0,0.0,1140.0,1,0,0.0,3610.0,3,0,0.0,6602.5,5,2,0.4,1
ORD03506,C0080,2025-12-14 06:00:00,Female,49,Bronze,TV,Phuket,2477,Electronics,SoundMax,1,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,6,1,7,0.57,77.33333333333333,12,6,1,40-50,7,4,0.5714285714285714,0,4845.0,3,2,0.6666666666666666,4845.0,3,2,0.6666666666666666,6631.0,5,2,0.4,14231.0,7,4,0.5714285714285714,1
ORD03507,C0048,2025-12-14 08:00:00,Female,23,Bronze,Web,Khon Kaen,882,Fashion,UniStyle,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,290.0,0.05,0.0,0.05,14.5,275.5,1,0,8,33,6,0.0,24.166666666666668,12,6,1,20-30,6,0,0.0,-1,0.0,0,0,0.0,2660.0,1,0,0.0,6840.0,3,0,0.0,17742.75,6,0,0.0,1
ORD03508,C0297,2025-12-14 08:00:00,Male,32,Bronze,TV,Chiang Mai,1839,Supplement,VitaBoost,0,3.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,2,0,8,11,7,0.14,56.06666666666667,12,6,1,30-40,7,1,0.14285714285714285,4,1140.0,1,1,1.0,1140.0,1,1,1.0,7970.5,4,1,0.25,15272.75,7,1,0.14285714285714285,1
ORD03509,C0309,2025-12-14 08:00:00,Female,66,Silver,TV,Remote_Area,901,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,1200.0,0.1,0.0,0.1,240.0,2160.0,1,1,8,34,4,0.25,24.8,12,6,1,>50,4,1,0.25,28,0.0,0,0,0.0,1080.0,1,1,1.0,2997.0,3,1,0.3333333333333333,5037.0,4,1,0.25,1
ORD03510,C0474,2025-12-14 09:00:00,Female,20,Silver,LINE,Chiang Mai,2372,Electronics,TimeX,1,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,1,3500.0,0.1,0.0,0.1,350.0,3150.0,1,0,9,27,3,0.0,73.83333333333333,12,6,1,<20,3,0,0.0,-1,405.0,1,0,0.0,405.0,1,0,0.0,405.0,1,0,0.0,2097.0,3,0,0.0,0
ORD03511,C0472,2025-12-14 10:00:00,Female,38,Silver,TV,Phuket,2487,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,1500.0,0.1,0.0,0.1,300.0,2700.0,1,0,10,18,5,0.0,77.66666666666667,12,6,1,30-40,5,0,0.0,-1,2250.0,1,0,0.0,3330.0,2,0,0.0,3330.0,2,0,0.0,9090.0,5,0,0.0,0
ORD03512,C0309,2025-12-14 13:00:00,Female,66,Silver,TV,Remote_Area,901,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,2,1200.0,0.1,0.0,0.1,240.0,2160.0,3,1,13,0,5,0.4,24.8,12,6,1,>50,5,2,0.4,-12,2160.0,1,1,1.0,3240.0,2,2,1.0,5157.0,4,2,0.5,7197.0,5,2,0.4,0
ORD03513,C0363,2025-12-14 16:00:00,Female,21,Bronze,TV,Phuket,1036,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,1,16,300,2,0.5,29.3,12,6,1,20-30,2,1,0.5,292,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2612.5,2,1,0.5,1
ORD03514,C0249,2025-12-14 20:00:00,Female,63,Bronze,TV,Bangkok,980,Electronics,BoomBox,1,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,990.0,0.05,0.0,0.05,49.5,940.5,2,1,20,28,6,0.33,27.433333333333334,12,6,1,>50,6,2,0.3333333333333333,161,1045.0,1,0,0.0,1045.0,1,0,0.0,5443.5,3,1,0.3333333333333333,11514.0,6,2,0.3333333333333333,1
ORD03515,C0462,2025-12-14 20:00:00,Female,49,Silver,TV,Bangkok,1549,Electronics,ShieldCase,0,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,350.0,0.1,0.0,0.1,35.0,315.0,1,1,20,2,10,0.3,46.4,12,6,1,40-50,10,3,0.3,-4,5742.0,2,1,0.5,5742.0,2,1,0.5,12582.0,5,1,0.2,16560.0,10,3,0.3,0
ORD03516,C0190,2025-12-14 23:00:00,Male,50,Platinum,LINE,Remote_Area,1032,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Credit_Card,2,1200.0,0.2,0.0,0.2,480.0,1920.0,2,0,23,18,6,0.0,29.166666666666668,12,6,1,40-50,6,0,0.0,-1,1592.0,1,0,0.0,7656.0,3,0,0.0,9096.0,4,0,0.0,12280.0,6,0,0.0,0
ORD03517,C0396,2025-12-15 00:00:00,Female,27,Bronze,App,Songkhla,2002,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,1,0,23,7,0.57,61.53333333333333,12,0,0,20-30,7,4,0.5714285714285714,15,1881.0,1,1,1.0,2498.5,2,1,0.5,8388.5,4,3,0.75,12061.0,7,4,0.5714285714285714,1
ORD03518,C0046,2025-12-15 02:00:00,Female,61,Silver,LINE,Bangkok,1360,Supplement,OmegaPlus,0,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,750.0,0.1,0.0,0.1,75.0,675.0,1,0,2,235,3,0.33,40.13333333333333,12,0,0,>50,3,1,0.3333333333333333,228,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7092.0,3,1,0.3333333333333333,0
ORD03519,C0045,2025-12-15 05:00:00,Female,68,Bronze,Web,Khon Kaen,1734,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,1,0,5,135,5,0.2,52.6,12,0,0,>50,5,1,0.2,126,0.0,0,0,0.0,0.0,0,0,0.0,792.0,1,1,1.0,12097.0,5,1,0.2,1
ORD03520,C0096,2025-12-15 08:00:00,Male,62,Silver,TV,Remote_Area,2054,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,650.0,0.1,0.0,0.1,65.0,585.0,3,0,8,83,5,0.6,63.266666666666666,12,0,0,>50,5,3,0.6,75,0.0,0,0,0.0,0.0,0,0,0.0,11394.0,4,2,0.5,13154.0,5,3,0.6,0
ORD03521,C0490,2025-12-15 09:00:00,Female,62,Silver,Web,Songkhla,1436,Supplement,OmegaPlus,0,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,750.0,0.1,0.0,0.1,75.0,675.0,1,0,9,78,5,0.6,42.666666666666664,12,0,0,>50,5,3,0.6,70,0.0,0,0,0.0,0.0,0,0,0.0,2295.0,2,2,1.0,6138.0,5,3,0.6,0
ORD03522,C0490,2025-12-15 10:00:00,Female,62,Silver,Web,Songkhla,1436,Cosmetics,SunSafe,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,650.0,0.1,0.0,0.1,130.0,1170.0,1,0,10,0,6,0.5,42.666666666666664,12,0,0,>50,6,3,0.5,70,675.0,1,0,0.0,675.0,1,0,0.0,2970.0,3,2,0.6666666666666666,6813.0,6,3,0.5,0
ORD03523,C0367,2025-12-15 11:00:00,Female,36,Bronze,TV,Khon Kaen,538,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,2,1100.0,0.05,0.0,0.05,110.0,2090.0,3,1,11,148,7,0.57,12.733333333333333,12,0,0,30-40,7,4,0.5714285714285714,143,0.0,0,0,0.0,0.0,0,0,0.0,5196.5,4,3,0.75,14364.0,7,4,0.5714285714285714,1
ORD03524,C0032,2025-12-15 11:00:00,Male,40,Gold,TV,Nonthaburi,780,Home_Appliance,PureAir,1,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,2,3850.0,0.15,0.0,0.15,562.5,5031.75,1,0,11,28,13,0.15,20.8,12,0,0,30-40,13,2,0.15384615384615385,22,1275.0,1,1,1.0,1275.0,1,1,1.0,10098.0,6,1,0.16666666666666666,26857.25,13,2,0.15384615384615385,0
ORD03525,C0146,2025-12-15 12:00:00,Male,33,Silver,LINE,Phuket,2400,Cosmetics,GlowUp,1,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,450.0,0.1,0.0,0.1,45.0,405.0,2,0,12,29,8,0.13,74.8,12,0,0,30-40,8,1,0.125,30,2250.0,1,0,0.0,4410.0,2,1,0.5,7470.0,4,1,0.25,19881.75,8,1,0.125,0
ORD03526,C0347,2025-12-15 14:00:00,Female,63,Bronze,Web,Songkhla,1004,Fashion,UniStyle,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,1,290.0,0.05,0.0,0.05,14.5,275.5,2,0,14,1,6,0.5,28.266666666666666,12,0,0,>50,6,3,0.5,-11,3515.0,2,1,0.5,3515.0,2,1,0.5,5985.0,4,1,0.25,8977.5,6,3,0.5,0
ORD03527,C0241,2025-12-15 14:00:00,Female,25,Bronze,LINE,Bangkok,2253,Electronics,TimeX,1,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,3500.0,0.05,0.0,0.05,175.0,3325.0,2,1,14,15,7,0.0,69.9,12,0,0,20-30,7,0,0.0,-1,275.5,1,0,0.0,275.5,1,0,0.0,5160.5,4,0,0.0,9844.0,7,0,0.0,0
ORD03528,C0160,2025-12-16 00:00:00,Other,37,Gold,LINE,Remote_Area,2224,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Credit_Card,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,0,0,21,9,0.22,68.96666666666667,12,1,0,30-40,9,2,0.2222222222222222,19,1870.0,1,1,1.0,1870.0,1,1,1.0,5253.0,3,1,0.3333333333333333,16349.0,9,2,0.2222222222222222,1
ORD03529,C0445,2025-12-16 03:00:00,Female,67,Bronze,LINE,Bangkok,1123,Fashion,UniStyle,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,1,290.0,0.05,0.0,0.05,14.5,275.5,1,0,3,37,7,0.43,32.266666666666666,12,1,0,>50,7,3,0.42857142857142855,29,0.0,0,0,0.0,7875.5,3,1,0.3333333333333333,10155.5,4,1,0.25,17277.25,7,3,0.42857142857142855,0
ORD03530,C0153,2025-12-16 08:00:00,Female,18,Bronze,App,Phuket,2038,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,1,2500.0,0.05,0.0,0.05,125.0,2375.0,3,0,8,16,9,0.33,62.766666666666666,12,1,0,<20,9,3,0.3333333333333333,5,5031.75,1,1,1.0,5031.75,1,1,1.0,8166.75,3,1,0.3333333333333333,17697.75,9,3,0.3333333333333333,1
ORD03531,C0461,2025-12-16 12:00:00,Male,24,Silver,App,Remote_Area,1802,Electronics,BoomBox,1,3.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,990.0,0.1,0.0,0.1,99.0,891.0,1,0,12,39,10,0.1,54.9,12,1,0,20-30,10,1,0.1,139,0.0,0,0,0.0,3240.0,2,0,0.0,7380.0,4,1,0.25,16637.0,10,1,0.1,0
ORD03532,C0194,2025-12-16 15:00:00,Male,29,Bronze,Web,Phuket,2502,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Credit_Card,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,0,15,207,5,0.2,78.23333333333333,12,1,0,20-30,5,1,0.2,275,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,12023.75,5,1,0.2,0
ORD03533,C0027,2025-12-16 17:00:00,Female,59,Silver,Web,Nonthaburi,939,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,2200.0,0.1,0.0,0.1,440.0,3960.0,3,1,17,229,6,0.17,26.133333333333333,12,1,0,>50,6,1,0.16666666666666666,222,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,13758.0,6,1,0.16666666666666666,1
ORD03534,C0468,2025-12-16 22:00:00,Male,42,Bronze,App,Nonthaburi,1103,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,1,0,22,65,9,0.56,31.6,12,1,0,40-50,9,5,0.5555555555555556,58,0.0,0,0,0.0,0.0,0,0,0.0,10383.0,4,2,0.5,18011.0,9,5,0.5555555555555556,1
ORD03535,C0029,2025-12-16 22:00:00,Female,28,Gold,Web,Chonburi,1554,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,1,990.0,0.15,0.0,0.15,148.5,841.5,1,1,22,7,9,0.33,46.63333333333333,12,1,0,20-30,9,3,0.3333333333333333,28,4581.5,2,0,0.0,5601.5,3,1,0.3333333333333333,7281.5,4,1,0.25,15926.0,9,3,0.3333333333333333,1
ORD03536,C0253,2025-12-17 05:00:00,Male,36,Silver,LINE,Nonthaburi,2277,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,1,5,4,13,0.08,70.76666666666667,12,2,0,30-40,13,1,0.07692307692307693,299,1350.0,1,0,0.0,1350.0,1,0,0.0,11367.0,6,0,0.0,24237.0,13,1,0.07692307692307693,0
ORD03537,C0324,2025-12-17 07:00:00,Male,38,Bronze,LINE,Phuket,979,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,1,2500.0,0.05,0.0,0.05,125.0,2375.0,2,0,7,13,14,0.43,27.5,12,2,0,30-40,14,6,0.42857142857142855,6,2365.5,2,1,0.5,6545.5,3,2,0.6666666666666666,11647.0,8,4,0.5,23868.5,14,6,0.42857142857142855,1
ORD03538,C0135,2025-12-17 08:00:00,Female,57,Gold,App,Khon Kaen,2249,Electronics,TimeX,1,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,2,3500.0,0.15,0.0,0.15,562.5,5031.75,2,0,8,105,6,0.5,69.83333333333333,12,2,0,>50,6,3,0.5,98,0.0,0,0,0.0,0.0,0,0,0.0,5865.0,3,2,0.6666666666666666,8856.5,6,3,0.5,0
ORD03539,C0184,2025-12-17 08:00:00,Male,46,Silver,Web,Chonburi,875,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,1500.0,0.1,0.0,0.1,150.0,1350.0,2,1,8,10,9,0.11,24.033333333333335,12,2,0,40-50,9,1,0.1111111111111111,119,3330.0,2,0,0.0,4536.0,4,0,0.0,11169.75,6,1,0.16666666666666666,21069.75,9,1,0.1111111111111111,0
ORD03540,C0201,2025-12-17 13:00:00,Female,42,Bronze,App,Khon Kaen,1672,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,1990.0,0.05,0.0,0.05,99.5,1890.5,2,1,13,5,9,0.44,50.6,12,2,0,40-50,9,4,0.4444444444444444,-3,9196.0,3,1,0.3333333333333333,9196.0,3,1,0.3333333333333333,11884.0,6,3,0.5,18325.0,9,4,0.4444444444444444,0
ORD03541,C0309,2025-12-17 16:00:00,Female,66,Silver,TV,Remote_Area,901,Fashion,DenimCo,0,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,890.0,0.1,0.0,0.1,178.0,1602.0,3,0,16,3,6,0.33,24.9,12,2,0,>50,6,2,0.3333333333333333,-9,4320.0,2,1,0.5,5400.0,3,2,0.6666666666666666,5715.0,4,2,0.5,9357.0,6,2,0.3333333333333333,0
ORD03542,C0338,2025-12-17 17:00:00,Male,54,Bronze,TV,Phuket,1422,Supplement,VitaBoost,0,3.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,890.0,0.05,0.0,0.05,44.5,845.5,3,0,17,12,14,0.6,42.266666666666666,12,2,0,>50,15,9,0.6,5,3230.0,2,1,0.5,3990.0,4,3,0.75,10538.5,9,6,0.6666666666666666,24788.5,15,9,0.6,1
ORD03543,C0145,2025-12-18 08:00:00,Female,31,Silver,LINE,Songkhla,1272,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,0,8,17,11,0.27,37.3,12,3,0,30-40,11,3,0.2727272727272727,22,1620.0,1,0,0.0,3375.0,3,2,0.6666666666666666,6786.0,5,3,0.6,21516.0,11,3,0.2727272727272727,0
ORD03544,C0080,2025-12-18 11:00:00,Female,49,Bronze,TV,Phuket,2477,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,2500.0,0.05,0.0,0.05,250.0,4750.0,1,0,11,4,8,0.63,77.46666666666667,12,3,0,40-50,8,5,0.625,0,5985.0,4,3,0.75,5985.0,4,3,0.75,7771.0,6,3,0.5,15371.0,8,5,0.625,0
ORD03545,C0241,2025-12-18 11:00:00,Female,25,Bronze,LINE,Bangkok,2253,Supplement,OmegaPlus,0,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,2,750.0,0.05,0.0,0.05,75.0,1425.0,2,1,11,2,8,0.0,70.0,12,3,0,20-30,8,0,0.0,-1,3600.5,2,0,0.0,3600.5,2,0,0.0,8485.5,5,0,0.0,13169.0,8,0,0.0,0
ORD03546,C0495,2025-12-18 11:00:00,Female,50,Bronze,App,Bangkok,552,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,290.0,0.05,0.0,0.05,14.5,275.5,2,1,11,7,8,0.63,13.3,12,3,0,40-50,8,5,0.625,-5,1235.0,1,1,1.0,1235.0,1,1,1.0,5852.0,5,5,1.0,9348.0,8,5,0.625,1
ORD03547,C0057,2025-12-18 12:00:00,Female,27,Bronze,App,Phuket,1299,Supplement,GlowDrink,0,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,3,0,12,115,7,0.0,38.2,12,3,0,20-30,7,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,3674.0,2,0,0.0,15393.75,7,0,0.0,0
ORD03548,C0393,2025-12-18 13:00:00,Female,24,Silver,App,Chiang Mai,1250,Supplement,MuscleFuel,0,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,1800.0,0.1,0.0,0.1,360.0,3240.0,3,0,13,5,8,0.5,36.56666666666667,12,3,0,20-30,8,4,0.5,209,1791.0,1,0,0.0,1791.0,1,0,0.0,6651.0,3,0,0.0,16641.0,8,4,0.5,0
ORD03549,C0408,2025-12-18 14:00:00,Male,18,Silver,TV,Nonthaburi,1207,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,0,14,4,10,0.3,35.13333333333333,12,3,0,<20,10,3,0.3,36,3780.0,2,0,0.0,4950.0,3,1,0.3333333333333333,6952.5,5,2,0.4,18017.5,10,3,0.3,0
ORD03550,C0454,2025-12-18 19:00:00,Female,34,Bronze,Web,Phuket,1188,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,2,1990.0,0.05,0.0,0.05,199.0,3781.0,1,1,19,25,6,0.5,34.5,12,3,0,30-40,6,3,0.5,23,5031.75,1,1,1.0,5031.75,1,1,1.0,5031.75,1,1,1.0,11592.75,6,3,0.5,1
ORD03551,C0319,2025-12-18 20:00:00,Male,27,Bronze,TV,Chonburi,1385,Home_Appliance,PureAir,1,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,1,3850.0,0.05,0.0,0.05,225.0,4275.0,2,0,20,36,5,0.4,41.06666666666667,12,3,0,20-30,5,2,0.4,22,0.0,0,0,0.0,940.5,1,1,1.0,1605.5,2,1,0.5,10608.25,5,2,0.4,0
ORD03552,C0349,2025-12-18 23:00:00,Male,61,Gold,TV,Nonthaburi,1063,Electronics,TimeX,1,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,2,3500.0,0.15,0.0,0.15,562.5,5031.75,1,0,23,16,6,0.33,30.333333333333332,12,3,0,>50,6,2,0.3333333333333333,7,1020.0,1,1,1.0,2796.5,3,2,0.6666666666666666,2796.5,3,2,0.6666666666666666,4516.0,6,2,0.3333333333333333,0
ORD03553,C0096,2025-12-19 00:00:00,Male,62,Silver,TV,Remote_Area,2054,Home_Appliance,PureAir,1,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,3850.0,0.1,0.0,0.1,450.0,4050.0,2,1,0,3,6,0.5,63.4,12,4,0,>50,6,3,0.5,78,585.0,1,0,0.0,585.0,1,0,0.0,11979.0,5,2,0.4,13739.0,6,3,0.5,0
ORD03554,C0291,2025-12-19 03:00:00,Male,28,Bronze,Web,Khon Kaen,804,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,3,0,3,102,5,0.4,21.733333333333334,12,4,0,20-30,5,2,0.4,146,0.0,0,0,0.0,0.0,0,0,0.0,8285.0,4,2,0.5,9225.5,5,2,0.4,1
ORD03555,C0297,2025-12-19 05:00:00,Male,32,Bronze,TV,Chiang Mai,1839,Supplement,OmegaPlus,0,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,750.0,0.05,0.0,0.05,37.5,712.5,2,0,5,4,8,0.25,56.233333333333334,12,4,0,30-40,8,2,0.25,-5,1985.5,2,2,1.0,1985.5,2,2,1.0,8816.0,5,2,0.4,16118.25,8,2,0.25,1
